episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,5,20000,0,20000,False,0,1,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-15-29,1702613729,9.12952470779419,9.12952470779419,31337,HPC005,10.33.1.26,9.12952470779419,0,1,[],[],8058.743,2481.777,0.742,26964345.869,1080.338,18512.729,7.865,20000,20000,20000,20000,30.199999999999996,13.076923076923078,0.02153846153846154,0.011555989583333334,0.0,0.2,0.0005,108.43197250366211,-0.0004904819769819824,108.45438385009766,-1.811981201171875e-05,0.0002860893120319695,2.1969058513641357,0.01
-777.2810594125788,-801.1162042199898,-787.8325010261202,960.0,5,5,40000,0,40000,False,5,2,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-15-38,1702613738,9.190762281417847,18.320286989212036,31337,HPC005,10.33.1.26,18.320286989212036,0,2,"[-782.7383308871225, -798.9364606550396, -801.1162042199898, -779.0904499558701, -777.2810594125788]","[960, 960, 960, 960, 960]",8669.837,2306.848,0.485,41272364.084,1047.073,19100.869,8.069,40000,40000,40000,40000,29.591666666666665,14.925000000000002,0.008333333333333333,0.011555989583333334,0.0,0.1,0.0005,86.11286926269531,-0.0006238647289578125,86.13540267944336,-0.00030106306076049805,0.00028979344169355326,2.1936930418014526,0.01
-695.1235636658082,-801.1162042199898,-761.1631452407129,960.0,5,5,60000,0,60000,False,10,3,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-15-47,1702613747,9.130268096923828,27.450555086135864,31337,HPC005,10.33.1.26,27.450555086135864,0,3,"[-782.7383308871225, -798.9364606550396, -801.1162042199898, -779.0904499558701, -777.2810594125788, -744.0354072121045, -749.7815463719616, -695.1235636658082, -734.8999750290583, -748.6284549975943]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",8846.533,2260.773,0.398,50271322.413,1020.707,19594.261,8.177,60000,60000,60000,60000,29.63076923076923,15.069230769230767,0.006153846153846154,0.011555989583333334,0.0,0.05,0.0005,68.33378982543945,-0.0007640480251982495,68.35638427734375,0.00038552284240722656,0.000408998957693113,2.1850379705429077,0.01
-639.2700541061719,-801.1162042199898,-730.7583509259223,960.0,5,5,80000,0,80000,False,15,4,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-15-57,1702613757,9.137914180755615,36.58846926689148,31337,HPC005,10.33.1.26,36.58846926689148,0,4,"[-782.7383308871225, -798.9364606550396, -801.1162042199898, -779.0904499558701, -777.2810594125788, -744.0354072121045, -749.7815463719616, -695.1235636658082, -734.8999750290583, -748.6284549975943, -660.1399919285833, -694.1601911029071, -662.5125862262515, -693.6609881177912, -639.2700541061719]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",8928.667,2239.976,0.353,56584202.361,1003.827,19923.749,8.273,80000,80000,80000,80000,29.700000000000003,14.991666666666667,0.013333333333333334,0.011555989583333334,0.0,0.025,0.0005,62.11732292175293,-0.000530121999887001,62.139522552490234,0.00016176700592041016,0.0005179285322147731,2.1679799556732178,0.01
-606.6485525777814,-801.1162042199898,-703.6622141469599,960.0,5,5,100000,0,100000,False,20,5,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-16-06,1702613766,9.171056985855103,45.75952625274658,31337,HPC005,10.33.1.26,45.75952625274658,0,5,"[-782.7383308871225, -798.9364606550396, -801.1162042199898, -779.0904499558701, -777.2810594125788, -744.0354072121045, -749.7815463719616, -695.1235636658082, -734.8999750290583, -748.6284549975943, -660.1399919285833, -694.1601911029071, -662.5125862262515, -693.6609881177912, -639.2700541061719, -618.6673261725646, -606.6485525777814, -632.8080026975528, -607.1924928736735, -646.5526447287918]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",8977.531,2227.784,0.327,61123637.423,998.301,20034.035,8.125,100000,100000,100000,100000,29.691666666666666,15.124999999999998,0.0025,0.011515299479166666,0.0,0.0125,0.0005,50.59889221191406,-0.0007973331571555775,50.62108612060547,-0.00047010183334350586,0.0005991714181743379,2.1408771276474,0.01
-544.6753240414969,-801.1162042199898,-675.6724549063186,960.0,5,5,120000,0,120000,False,25,6,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-16-15,1702613775,9.13684892654419,54.89637517929077,31337,HPC005,10.33.1.26,54.89637517929077,0,6,"[-782.7383308871225, -798.9364606550396, -801.1162042199898, -779.0904499558701, -777.2810594125788, -744.0354072121045, -749.7815463719616, -695.1235636658082, -734.8999750290583, -748.6284549975943, -660.1399919285833, -694.1601911029071, -662.5125862262515, -693.6609881177912, -639.2700541061719, -618.6673261725646, -606.6485525777814, -632.8080026975528, -607.1924928736735, -646.5526447287918, -565.133547317442, -544.6753240414969, -564.330412214233, -564.7524104789525, -579.6753956666436]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9010.41,2219.655,0.31,64618883.04,991.827,20164.799,8.397,120000,120000,120000,120000,29.03076923076923,15.084615384615383,0.006153846153846154,0.011393229166666666,0.0,0.00625,0.0005,47.72453308105469,-0.0010850834382694075,47.74663162231445,0.0003370046615600586,0.0007109459893512859,2.101888060569763,0.01
-544.6753240414969,-801.1162042199898,-675.6724549063186,960.0,0,5,140000,0,140000,False,25,7,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-16-24,1702613784,9.216905117034912,64.11328029632568,31337,HPC005,10.33.1.26,64.11328029632568,0,7,"[-782.7383308871225, -798.9364606550396, -801.1162042199898, -779.0904499558701, -777.2810594125788, -744.0354072121045, -749.7815463719616, -695.1235636658082, -734.8999750290583, -748.6284549975943, -660.1399919285833, -694.1601911029071, -662.5125862262515, -693.6609881177912, -639.2700541061719, -618.6673261725646, -606.6485525777814, -632.8080026975528, -607.1924928736735, -646.5526447287918, -565.133547317442, -544.6753240414969, -564.330412214233, -564.7524104789525, -579.6753956666436]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9041.271,2212.078,0.298,67193335.622,989.395,20214.373,8.388,140000,140000,140000,140000,29.433333333333334,15.1,0.013333333333333334,0.011393229166666666,0.0,0.003125,0.0005,36.738847732543945,-0.0012736576640977049,36.760602951049805,-0.0001830458641052246,0.0008349749252786198,2.0482345819473267,0.01
-441.69055975117,-801.1162042199898,-642.3391017952277,960.0,5,5,160000,0,160000,False,30,8,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-16-33,1702613793,9.214450597763062,73.32773089408875,31337,HPC005,10.33.1.26,73.32773089408875,0,8,"[-782.7383308871225, -798.9364606550396, -801.1162042199898, -779.0904499558701, -777.2810594125788, -744.0354072121045, -749.7815463719616, -695.1235636658082, -734.8999750290583, -748.6284549975943, -660.1399919285833, -694.1601911029071, -662.5125862262515, -693.6609881177912, -639.2700541061719, -618.6673261725646, -606.6485525777814, -632.8080026975528, -607.1924928736735, -646.5526447287918, -565.133547317442, -544.6753240414969, -564.330412214233, -564.7524104789525, -579.6753956666436, -441.69055975117, -479.87556281868126, -492.1267403731007, -493.06429130421253, -471.6045269517062]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9066.614,2205.895,0.288,69427750.879,986.862,20266.248,8.265,160000,160000,160000,160000,29.666666666666668,15.31666666666667,0.005833333333333334,0.011393229166666666,0.0,0.0015625,0.0005,21.90907573699951,-0.0014123937390735364,21.93027687072754,-0.0006072521209716797,0.0008989334682114603,1.9790092706680298,0.01
-385.90564143026324,-801.1162042199898,-608.5895123201248,960.0,5,5,180000,0,180000,False,35,9,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-16-43,1702613803,9.1914222240448,82.51915311813354,31337,HPC005,10.33.1.26,82.51915311813354,0,9,"[-782.7383308871225, -798.9364606550396, -801.1162042199898, -779.0904499558701, -777.2810594125788, -744.0354072121045, -749.7815463719616, -695.1235636658082, -734.8999750290583, -748.6284549975943, -660.1399919285833, -694.1601911029071, -662.5125862262515, -693.6609881177912, -639.2700541061719, -618.6673261725646, -606.6485525777814, -632.8080026975528, -607.1924928736735, -646.5526447287918, -565.133547317442, -544.6753240414969, -564.330412214233, -564.7524104789525, -579.6753956666436, -441.69055975117, -479.87556281868126, -492.1267403731007, -493.06429130421253, -471.6045269517062, -395.6291323984552, -385.90564143026324, -432.8194913308679, -405.12288446471194, -410.9827277232327]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9082.388,2202.064,0.28,71345182.385,984.891,20306.811,8.713,180000,180000,180000,180000,29.738461538461536,15.192307692307692,0.01076923076923077,0.011393229166666666,0.0,0.00078125,0.0005,15.618793964385986,-0.0008368000093845751,15.63861608505249,0.0002913475036621094,0.0008295436721026811,1.8987647891044617,0.01
-331.7495120762477,-801.1162042199898,-577.0212890875828,960.0,5,5,200000,0,200000,False,40,10,8f114_00000,e74b9f9426b64c3880485762b5a3ffee,2023-12-15_10-16-52,1702613812,9.24767255783081,91.76682567596436,31337,HPC005,10.33.1.26,91.76682567596436,0,10,"[-782.7383308871225, -798.9364606550396, -801.1162042199898, -779.0904499558701, -777.2810594125788, -744.0354072121045, -749.7815463719616, -695.1235636658082, -734.8999750290583, -748.6284549975943, -660.1399919285833, -694.1601911029071, -662.5125862262515, -693.6609881177912, -639.2700541061719, -618.6673261725646, -606.6485525777814, -632.8080026975528, -607.1924928736735, -646.5526447287918, -565.133547317442, -544.6753240414969, -564.330412214233, -564.7524104789525, -579.6753956666436, -441.69055975117, -479.87556281868126, -492.1267403731007, -493.06429130421253, -471.6045269517062, -395.6291323984552, -385.90564143026324, -432.8194913308679, -405.12288446471194, -410.9827277232327, -366.32433135376743, -348.1566056683095, -331.7495120762477, -362.61149386978013, -371.3766893308375]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9101.147,2197.525,0.274,72912716.21,984.127,20322.577,8.598,200000,200000,200000,200000,29.53333333333333,15.308333333333337,0.0075,0.011393229166666666,0.0,0.000390625,0.0005,11.983418464660645,-0.0011116768002494837,12.002695560455322,-4.32133674621582e-05,0.0006833067963641914,1.816600739955902,0.01
