episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-1500.3262721727317,-1596.1040032341382,-1539.1078830516267,960.0,10,10,96000,0,96000,False,10,1,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-28-03,1708846083,32.252546548843384,32.252546548843384,19963,HPC005,10.33.1.26,32.252546548843384,0,1,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.5633779916753381,1.3200832331217787,0.13552416623817148,0.8481959274482527,0.0,27694.288,3466.419,0.603,159151456.126,4551.84,21090.372,13.62,96000,96000,96000,96000,34.309090909090905,13.381818181818176,0.08477272727272728,0.02811501242897727,0.0,0.20000000000000004,0.0005,205.85439215766058,-0.0009347389956625799,205.8755620320638,-0.00014987587928771973,0.00822580050698947,2.1884561247295804,0.010000000000000002
-1404.6978590143792,-1596.1040032341382,-1489.7743818821148,960.0,10,10,192000,0,192000,False,20,2,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-28-35,1708846115,31.506857872009277,63.75940442085266,19963,HPC005,10.33.1.26,63.75940442085266,0,2,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553, -1478.1347607204548, -1434.816372508805, -1453.888526036554, -1438.4711147589956, -1404.6978590143792, -1445.112493510963, -1432.6488237204774, -1457.231815166632, -1414.48988937129, -1444.917152317476]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.559140947163943,1.314690811172057,0.13456896097615698,0.8415070198420445,0.0,29641.217,3238.733,0.401,239176230.472,4524.298,21218.76,15.805,192000,192000,192000,192000,31.518604651162786,13.86279069767442,0.08162790697674419,0.027547200520833325,0.0,0.20000000000000004,0.0005,147.86371443006726,0.0035158397836817634,147.88023969862195,-2.8798977533976238e-05,0.008304886206687985,2.1703099807103476,0.010000000000000002
-1169.0178665477813,-1596.1040032341382,-1396.2270449278221,960.0,10,10,288000,0,288000,False,30,3,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-29-06,1708846146,31.511010885238647,95.27041530609131,19963,HPC005,10.33.1.26,95.27041530609131,0,3,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553, -1478.1347607204548, -1434.816372508805, -1453.888526036554, -1438.4711147589956, -1404.6978590143792, -1445.112493510963, -1432.6488237204774, -1457.231815166632, -1414.48988937129, -1444.917152317476, -1179.7697174485709, -1244.745998083128, -1169.0178665477813, -1201.227740365456, -1202.01320900417, -1210.709715732475, -1236.5207502690614, -1200.7000387407031, -1211.1672808492356, -1235.4513931517854]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.5575724743489976,1.3118049658296345,0.13402862990576617,0.8371551107834443,0.0,30282.386,3170.16,0.345,278460016.598,4507.945,21295.735,15.322,288000,288000,288000,288000,31.776190476190475,13.983333333333333,0.08071428571428571,0.02754720052083333,0.0,0.20000000000000004,0.0005,75.99562644958496,-0.008925560059853725,76.02402199639215,-6.427367528279622e-06,0.00820601348440809,2.1110794809129505,0.010000000000000002
-966.9336777459882,-1596.1040032341382,-1299.4203868249638,960.0,10,10,384000,0,384000,False,40,4,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-29-38,1708846178,31.855680227279663,127.12609553337097,19963,HPC005,10.33.1.26,127.12609553337097,0,4,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553, -1478.1347607204548, -1434.816372508805, -1453.888526036554, -1438.4711147589956, -1404.6978590143792, -1445.112493510963, -1432.6488237204774, -1457.231815166632, -1414.48988937129, -1444.917152317476, -1179.7697174485709, -1244.745998083128, -1169.0178665477813, -1201.227740365456, -1202.01320900417, -1210.709715732475, -1236.5207502690614, -1200.7000387407031, -1211.1672808492356, -1235.4513931517854, -1024.3892264233518, -1006.376466952964, -1029.1196303056147, -990.1501238075423, -966.9336777459882, -980.3714295007668, -1070.3701086227081, -1021.6254964266477, -1020.5838731438214, -980.0840922344869]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.5569979604825632,1.3105344238495371,0.13382281713176147,0.8350372384617539,0.0,30665.703,3130.533,0.317,303031558.984,4516.018,21257.667,15.293,384000,384000,384000,384000,31.788372093023252,14.097674418604647,0.07209302325581396,0.027547200520833325,0.0,0.20000000000000004,0.0005,34.613996505737305,0.0027335059518615403,34.6289881600274,-8.192327287462023e-06,0.011687642696731107,2.006282693809933,0.010000000000000002
-784.169961534335,-1596.1040032341382,-1199.63729472905,960.0,10,10,480000,0,480000,False,50,5,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-30-12,1708846212,33.48506236076355,160.61115789413452,19963,HPC005,10.33.1.26,160.61115789413452,0,5,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553, -1478.1347607204548, -1434.816372508805, -1453.888526036554, -1438.4711147589956, -1404.6978590143792, -1445.112493510963, -1432.6488237204774, -1457.231815166632, -1414.48988937129, -1444.917152317476, -1179.7697174485709, -1244.745998083128, -1169.0178665477813, -1201.227740365456, -1202.01320900417, -1210.709715732475, -1236.5207502690614, -1200.7000387407031, -1211.1672808492356, -1235.4513931517854, -1024.3892264233518, -1006.376466952964, -1029.1196303056147, -990.1501238075423, -966.9336777459882, -980.3714295007668, -1070.3701086227081, -1021.6254964266477, -1020.5838731438214, -980.0840922344869, -793.730370355173, -787.5516477782694, -836.6184846658822, -798.9623335323524, -787.1031676490661, -791.9030130754957, -824.0074549799456, -784.169961534335, -788.1742396282709, -812.8285902551529]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.5581283979435423,1.3130472096225734,0.13411902563245115,0.8356171667876897,0.0,31236.389,3073.339,0.337,284923000.283,4519.743,21240.147,15.12,480000,480000,480000,480000,36.879999999999995,14.268888888888894,0.0771111111111111,0.03515625000000001,0.0,0.20000000000000004,0.0005,10.89103094736735,0.000662105436074651,10.906936115688747,-2.2325250837537977e-05,0.010689902453902595,1.870511856344011,0.010000000000000002
-588.4297826053505,-1596.1040032341382,-1105.4557704359836,960.0,10,10,576000,0,576000,False,60,6,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-30-44,1708846244,31.71725082397461,192.32840871810913,19963,HPC005,10.33.1.26,192.32840871810913,0,6,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553, -1478.1347607204548, -1434.816372508805, -1453.888526036554, -1438.4711147589956, -1404.6978590143792, -1445.112493510963, -1432.6488237204774, -1457.231815166632, -1414.48988937129, -1444.917152317476, -1179.7697174485709, -1244.745998083128, -1169.0178665477813, -1201.227740365456, -1202.01320900417, -1210.709715732475, -1236.5207502690614, -1200.7000387407031, -1211.1672808492356, -1235.4513931517854, -1024.3892264233518, -1006.376466952964, -1029.1196303056147, -990.1501238075423, -966.9336777459882, -980.3714295007668, -1070.3701086227081, -1021.6254964266477, -1020.5838731438214, -980.0840922344869, -793.730370355173, -787.5516477782694, -836.6184846658822, -798.9623335323524, -787.1031676490661, -791.9030130754957, -824.0074549799456, -784.169961534335, -788.1742396282709, -812.8285902551529, -625.045141105653, -606.0569482167225, -653.130497645166, -627.0879812465918, -615.7802891200565, -588.4297826053505, -689.2481550031156, -649.5266710757844, -611.467529695838, -679.7084939922331]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.5587026714285108,1.314180708348616,0.13421600294944758,0.8356894972903507,0.0,31323.068,3064.834,0.32,300002372.284,4519.201,21242.694,15.179,576000,576000,576000,576000,30.548837209302327,14.21395348837209,0.03604651162790698,0.033378187076065886,0.0,0.20000000000000004,0.0005,2.895816889074114,-0.0044856735815604525,2.9168214400609336,5.950199233161079e-05,0.006063025066979281,1.7731384105152554,0.010000000000000002
-515.9644741238906,-1596.1040032341382,-1023.9360575762762,960.0,10,10,672000,0,672000,False,70,7,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-31-15,1708846275,31.278931617736816,223.60734033584595,19963,HPC005,10.33.1.26,223.60734033584595,0,7,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553, -1478.1347607204548, -1434.816372508805, -1453.888526036554, -1438.4711147589956, -1404.6978590143792, -1445.112493510963, -1432.6488237204774, -1457.231815166632, -1414.48988937129, -1444.917152317476, -1179.7697174485709, -1244.745998083128, -1169.0178665477813, -1201.227740365456, -1202.01320900417, -1210.709715732475, -1236.5207502690614, -1200.7000387407031, -1211.1672808492356, -1235.4513931517854, -1024.3892264233518, -1006.376466952964, -1029.1196303056147, -990.1501238075423, -966.9336777459882, -980.3714295007668, -1070.3701086227081, -1021.6254964266477, -1020.5838731438214, -980.0840922344869, -793.730370355173, -787.5516477782694, -836.6184846658822, -798.9623335323524, -787.1031676490661, -791.9030130754957, -824.0074549799456, -784.169961534335, -788.1742396282709, -812.8285902551529, -625.045141105653, -606.0569482167225, -653.130497645166, -627.0879812465918, -615.7802891200565, -588.4297826053505, -689.2481550031156, -649.5266710757844, -611.467529695838, -679.7084939922331, -538.2395975003518, -544.697267012917, -530.2982329292729, -522.9750606310847, -551.5940713140366, -543.9999019348385, -545.7331355001431, -515.9644741238906, -520.5974429530974, -534.0786202807246]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.5588964522742401,1.3142436536855246,0.13419016793759286,0.8352897164566645,0.0,31334.835,3063.683,0.309,310997714.664,4510.975,21281.43,14.953,672000,672000,672000,672000,29.51219512195122,14.353658536585366,0.009268292682926829,0.033040364583333336,0.0,0.20000000000000004,0.0005,1.8259008328119914,-0.00783970584678981,1.849841680791643,-0.00020634796884324815,0.0037546518339690404,1.6852054331037734,0.010000000000000002
-458.06344084574755,-1596.1040032341382,-955.4886092759076,960.0,10,10,768000,0,768000,False,80,8,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-31-46,1708846306,31.49293351173401,255.10027384757996,19963,HPC005,10.33.1.26,255.10027384757996,0,8,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553, -1478.1347607204548, -1434.816372508805, -1453.888526036554, -1438.4711147589956, -1404.6978590143792, -1445.112493510963, -1432.6488237204774, -1457.231815166632, -1414.48988937129, -1444.917152317476, -1179.7697174485709, -1244.745998083128, -1169.0178665477813, -1201.227740365456, -1202.01320900417, -1210.709715732475, -1236.5207502690614, -1200.7000387407031, -1211.1672808492356, -1235.4513931517854, -1024.3892264233518, -1006.376466952964, -1029.1196303056147, -990.1501238075423, -966.9336777459882, -980.3714295007668, -1070.3701086227081, -1021.6254964266477, -1020.5838731438214, -980.0840922344869, -793.730370355173, -787.5516477782694, -836.6184846658822, -798.9623335323524, -787.1031676490661, -791.9030130754957, -824.0074549799456, -784.169961534335, -788.1742396282709, -812.8285902551529, -625.045141105653, -606.0569482167225, -653.130497645166, -627.0879812465918, -615.7802891200565, -588.4297826053505, -689.2481550031156, -649.5266710757844, -611.467529695838, -679.7084939922331, -538.2395975003518, -544.697267012917, -530.2982329292729, -522.9750606310847, -551.5940713140366, -543.9999019348385, -545.7331355001431, -515.9644741238906, -520.5974429530974, -534.0786202807246, -503.72963735679434, -469.4695588014607, -458.06344084574755, -460.9237927655756, -477.0631657746457, -478.9661829530268, -460.3153789337474, -476.3442557498285, -479.7398246734683, -498.94947387895394]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.5589970171114496,1.3139486639505507,0.1341291183598145,0.834749367214598,0.0,31356.308,3061.585,0.299,320999050.523,4506.564,21302.259,14.817,768000,768000,768000,768000,30.22619047619047,14.416666666666666,0.021190476190476194,0.033040364583333336,0.0,0.10000000000000002,0.0005,2.093429022365146,-0.017733702177388802,2.126852856742011,-0.000396605994966295,0.005061852519622486,1.619629959265391,0.010000000000000002
-392.00955732815396,-1596.1040032341382,-897.0938844873181,960.0,10,10,864000,0,864000,False,90,9,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-32-18,1708846338,31.499958515167236,286.6002323627472,19963,HPC005,10.33.1.26,286.6002323627472,0,9,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553, -1478.1347607204548, -1434.816372508805, -1453.888526036554, -1438.4711147589956, -1404.6978590143792, -1445.112493510963, -1432.6488237204774, -1457.231815166632, -1414.48988937129, -1444.917152317476, -1179.7697174485709, -1244.745998083128, -1169.0178665477813, -1201.227740365456, -1202.01320900417, -1210.709715732475, -1236.5207502690614, -1200.7000387407031, -1211.1672808492356, -1235.4513931517854, -1024.3892264233518, -1006.376466952964, -1029.1196303056147, -990.1501238075423, -966.9336777459882, -980.3714295007668, -1070.3701086227081, -1021.6254964266477, -1020.5838731438214, -980.0840922344869, -793.730370355173, -787.5516477782694, -836.6184846658822, -798.9623335323524, -787.1031676490661, -791.9030130754957, -824.0074549799456, -784.169961534335, -788.1742396282709, -812.8285902551529, -625.045141105653, -606.0569482167225, -653.130497645166, -627.0879812465918, -615.7802891200565, -588.4297826053505, -689.2481550031156, -649.5266710757844, -611.467529695838, -679.7084939922331, -538.2395975003518, -544.697267012917, -530.2982329292729, -522.9750606310847, -551.5940713140366, -543.9999019348385, -545.7331355001431, -515.9644741238906, -520.5974429530974, -534.0786202807246, -503.72963735679434, -469.4695588014607, -458.06344084574755, -460.9237927655756, -477.0631657746457, -478.9661829530268, -460.3153789337474, -476.3442557498285, -479.7398246734683, -498.94947387895394, -431.4928298973317, -439.9458341712499, -420.45867812150595, -453.08355614175036, -433.3324355783684, -426.42351473670897, -392.00955732815396, -431.4319047585302, -421.97975573435474, -449.2027953180448]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.5590142578622026,1.313507130842607,0.1340564346460619,0.8342702628213876,0.0,31383.896,3058.894,0.292,328845613.067,4494.76,21358.203,14.726,864000,864000,864000,864000,29.895238095238092,14.514285714285718,0.017619047619047618,0.033040364583333336,0.0,0.10000000000000002,0.0005,2.4903947379853992,-0.016125453823608242,2.5219949748780994,-0.0004513098133934869,0.004261186194172601,1.5900960829522874,0.010000000000000002
-368.0701312396668,-1596.1040032341382,-846.8801375796925,960.0,10,10,960000,0,960000,False,100,10,55ddd_00000,70ab72688d6a48d291499cfc2050f0de,2024-02-25_13-32-50,1708846370,31.712379693984985,318.3126120567322,19963,HPC005,10.33.1.26,318.3126120567322,0,10,"[-1529.1131178271364, -1581.5041999918428, -1505.6240625367031, -1502.0497062626105, -1524.7505185315317, -1566.872868695852, -1542.0862806522641, -1500.3262721727317, -1596.1040032341382, -1542.6478006114553, -1478.1347607204548, -1434.816372508805, -1453.888526036554, -1438.4711147589956, -1404.6978590143792, -1445.112493510963, -1432.6488237204774, -1457.231815166632, -1414.48988937129, -1444.917152317476, -1179.7697174485709, -1244.745998083128, -1169.0178665477813, -1201.227740365456, -1202.01320900417, -1210.709715732475, -1236.5207502690614, -1200.7000387407031, -1211.1672808492356, -1235.4513931517854, -1024.3892264233518, -1006.376466952964, -1029.1196303056147, -990.1501238075423, -966.9336777459882, -980.3714295007668, -1070.3701086227081, -1021.6254964266477, -1020.5838731438214, -980.0840922344869, -793.730370355173, -787.5516477782694, -836.6184846658822, -798.9623335323524, -787.1031676490661, -791.9030130754957, -824.0074549799456, -784.169961534335, -788.1742396282709, -812.8285902551529, -625.045141105653, -606.0569482167225, -653.130497645166, -627.0879812465918, -615.7802891200565, -588.4297826053505, -689.2481550031156, -649.5266710757844, -611.467529695838, -679.7084939922331, -538.2395975003518, -544.697267012917, -530.2982329292729, -522.9750606310847, -551.5940713140366, -543.9999019348385, -545.7331355001431, -515.9644741238906, -520.5974429530974, -534.0786202807246, -503.72963735679434, -469.4695588014607, -458.06344084574755, -460.9237927655756, -477.0631657746457, -478.9661829530268, -460.3153789337474, -476.3442557498285, -479.7398246734683, -498.94947387895394, -431.4928298973317, -439.9458341712499, -420.45867812150595, -453.08355614175036, -433.3324355783684, -426.42351473670897, -392.00955732815396, -431.4319047585302, -421.97975573435474, -449.2027953180448, -394.1143034925305, -431.66103601120966, -372.8821927235025, -368.0701312396668, -392.8186893452296, -408.6953684616905, -383.90330845478155, -406.8847592898083, -416.6585330706109, -373.87583202160044]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.5590752018360752,1.3130624150260106,0.13397772696895263,0.8338403324953667,0.0,31412.076,3056.15,0.291,329422550.929,4492.128,21370.72,14.937,960000,960000,960000,960000,30.134883720930233,14.60697674418605,0.01930232558139535,0.03304036458333333,0.0,0.05000000000000001,0.0005,2.5323765608999462,0.023506850832038455,2.5238459640079074,-0.0003956423865424262,0.005597078037712476,1.525605148739285,0.010000000000000002
