episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_shared_policy_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
-63.21565834218868,-187.61024937438518,-115.73733209312734,25.0,128,1,3200,0,9600,True,128,1,98dd5_00000,42891f45cd2f41c19f22c0d236b157b7,2023-12-06_14-08-23,1701850103,7.038881778717041,7.038881778717041,10924,HPC005,10.33.1.26,7.038881778717041,0,1,-62.53674979146171,-21.071886114062895,-38.57911069770911,"[-123.9390910618528, -111.24033643334957, -116.53195884385917, -109.89749396391537, -159.7291619653505, -174.43407913596516, -103.58528213641603, -128.62196873438103, -95.66547981686976, -110.60833596412976, -63.21565834218868, -92.13538842915094, -75.97824334854448, -92.10608168645551, -134.66034778312036, -115.40530186716654, -120.87970470311441, -162.65514662162508, -131.25496883329401, -139.9898816270301, -141.59195993484465, -127.17551977372283, -119.43158757201306, -97.15240268545223, -79.93689640174043, -90.6150476903898, -118.12912220251805, -121.89871218876944, -115.6027407831104, -105.513593236391, -135.12382036331402, -109.08988630456012, -112.8019257989606, -98.12746872325677, -133.708497934906, -108.26170184712937, -117.50349663806658, -94.5549963542511, -119.99030360383674, -97.12763221265654, -89.3093920282085, -107.44464150054849, -106.13052625193691, -119.4103306618158, -92.96125660757674, -152.96162999806552, -119.00135401315985, -124.14675838886095, -101.87746412357572, -94.54131933310343, -107.72153867533879, -122.54447232525504, -113.64091055199276, -123.93166617593553, -130.42917277915282, -151.38846652576098, -91.85740841309803, -87.02450059683925, -121.25037094848216, -110.4296901831043, -112.68029954549684, -124.39578626017168, -144.0605383475309, -152.0876590649771, -108.27820407921025, -119.59356736649045, -96.79888198240259, -105.36534507348983, -154.63090678159264, -82.99105167136113, -108.93139792807703, -102.37911036921892, -119.64292131043116, -123.49955294177916, -119.24227906500006, -76.45285855278925, -105.01166503815696, -104.18159488455804, -113.28378452443859, -119.59756351854516, -157.25391218943489, -82.19876250367165, -119.87697534202836, -115.19008608989667, -88.64849696980943, -116.83164906844866, -139.65819866398633, -94.91910983898384, -187.61024937438518, -145.82729923522587, -101.95831566149631, -86.60299916742753, -109.03441401577369, -175.08924754629055, -186.99266514260438, -107.10897284546883, -134.15780386254187, -84.55263925073052, -116.70332934760586, -119.48648730316185, -91.860340888338, -155.4537960283977, -117.63667250010045, -133.364398288665, -118.38897102969851, -76.22216034669003, -120.70881627962896, -110.63172266792637, -77.21716656986688, -97.48210149824928, -99.35144829497125, -94.15947714378461, -86.85767059743297, -100.58355636512707, -103.36886904418537, -127.26959601868339, -136.47570487389453, -153.01526158518118, -113.38682510396535, -114.06192119703029, -128.90968714700986, -109.92988741444694, -93.08947160862783, -142.41718650402063, -100.87166959283562, -129.1049802261815, -127.47370438541422, -118.40476936577437]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[-41.313030353950936, -41.313030353950936, -41.313030353950936, -37.08011214444984, -37.08011214444984, -37.08011214444984, -38.84398628128639, -38.84398628128639, -38.84398628128639, -36.632497987971774, -36.632497987971774, -36.632497987971774, -53.24305398845016, -53.24305398845016, -53.24305398845016, -58.14469304532175, -58.14469304532175, -58.14469304532175, -34.528427378805354, -34.528427378805354, -34.528427378805354, -42.873989578127, -42.873989578127, -42.873989578127, -31.8884932722899, -31.8884932722899, -31.8884932722899, -36.8694453213766, -36.8694453213766, -36.8694453213766, -21.071886114062895, -21.071886114062895, -21.071886114062895, -30.711796143050325, -30.711796143050325, -30.711796143050325, -25.32608111618149, -25.32608111618149, -25.32608111618149, -30.702027228818505, -30.702027228818505, -30.702027228818505, -44.886782594373486, -44.886782594373486, -44.886782594373486, -38.4684339557222, -38.4684339557222, -38.4684339557222, -40.29323490103815, -40.29323490103815, -40.29323490103815, -54.21838220720831, -54.21838220720831, -54.21838220720831, -43.75165627776466, -43.75165627776466, -43.75165627776466, -46.663293875676686, -46.663293875676686, -46.663293875676686, -47.19731997828157, -47.19731997828157, -47.19731997828157, -42.39183992457426, -42.39183992457426, -42.39183992457426, -39.810529190671026, -39.810529190671026, -39.810529190671026, -32.38413422848405, -32.38413422848405, -32.38413422848405, -26.645632133913484, -26.645632133913484, -26.645632133913484, -30.20501589679662, -30.20501589679662, -30.20501589679662, -39.376374067506035, -39.376374067506035, -39.376374067506035, -40.632904062923146, -40.632904062923146, -40.632904062923146, -38.53424692770348, -38.53424692770348, -38.53424692770348, -35.17119774546366, -35.17119774546366, -35.17119774546366, -45.04127345443803, -45.04127345443803, -45.04127345443803, -36.363295434853406, -36.363295434853406, -36.363295434853406, -37.60064193298687, -37.60064193298687, -37.60064193298687, -32.70915624108557, -32.70915624108557, -32.70915624108557, -44.56949931163536, -44.56949931163536, -44.56949931163536, -36.087233949043124, -36.087233949043124, -36.087233949043124, -39.16783221268885, -39.16783221268885, -39.16783221268885, -31.518332118083688, -31.518332118083688, -31.518332118083688, -39.99676786794559, -39.99676786794559, -39.99676786794559, -32.375877404218855, -32.375877404218855, -32.375877404218855, -29.769797342736183, -29.769797342736183, -29.769797342736183, -35.81488050018282, -35.81488050018282, -35.81488050018282, -35.37684208397895, -35.37684208397895, -35.37684208397895, -39.80344355393859, -39.80344355393859, -39.80344355393859, -30.987085535858892, -30.987085535858892, -30.987085535858892, -50.98720999935515, -50.98720999935515, -50.98720999935515, -39.66711800438663, -39.66711800438663, -39.66711800438663, -41.38225279628696, -41.38225279628696, -41.38225279628696, -33.9591547078586, -33.9591547078586, -33.9591547078586, -31.51377311103448, -31.51377311103448, -31.51377311103448, -35.90717955844627, -35.90717955844627, -35.90717955844627, -40.84815744175168, -40.84815744175168, -40.84815744175168, -37.88030351733093, -37.88030351733093, -37.88030351733093, -41.31055539197853, -41.31055539197853, -41.31055539197853, -43.47639092638426, -43.47639092638426, -43.47639092638426, -50.46282217525367, -50.46282217525367, -50.46282217525367, -30.619136137699332, -30.619136137699332, -30.619136137699332, -29.008166865613063, -29.008166865613063, -29.008166865613063, -40.41679031616074, -40.41679031616074, -40.41679031616074, -36.80989672770145, -36.80989672770145, -36.80989672770145, -37.56009984849895, -37.56009984849895, -37.56009984849895, -41.46526208672391, -41.46526208672391, -41.46526208672391, -48.020179449176986, -48.020179449176986, -48.020179449176986, -50.695886354992346, -50.695886354992346, -50.695886354992346, -36.09273469307009, -36.09273469307009, -36.09273469307009, -39.8645224554968, -39.8645224554968, -39.8645224554968, -32.26629399413421, -32.26629399413421, -32.26629399413421, -35.121781691163264, -35.121781691163264, -35.121781691163264, -51.54363559386423, -51.54363559386423, -51.54363559386423, -27.66368389045372, -27.66368389045372, -27.66368389045372, -36.3104659760257, -36.3104659760257, -36.3104659760257, -34.12637012307297, -34.12637012307297, -34.12637012307297, -39.88097377014372, -39.88097377014372, -39.88097377014372, -41.16651764725973, -41.16651764725973, -41.16651764725973, -39.74742635500003, -39.74742635500003, -39.74742635500003, -25.484286184263084, -25.484286184263084, -25.484286184263084, -35.00388834605233, -35.00388834605233, -35.00388834605233, -34.72719829485267, -34.72719829485267, -34.72719829485267, -37.76126150814618, -37.76126150814618, -37.76126150814618, -39.8658545061817, -39.8658545061817, -39.8658545061817, -52.41797072981166, -52.41797072981166, -52.41797072981166, -27.399587501223856, -27.399587501223856, -27.399587501223856, -39.9589917806761, -39.9589917806761, -39.9589917806761, -38.3966953632989, -38.3966953632989, -38.3966953632989, -29.549498989936456, -29.549498989936456, -29.549498989936456, -38.94388302281624, -38.94388302281624, -38.94388302281624, -46.552732887995454, -46.552732887995454, -46.552732887995454, -31.639703279661276, -31.639703279661276, -31.639703279661276, -62.53674979146171, -62.53674979146171, -62.53674979146171, -48.609099745075305, -48.609099745075305, -48.609099745075305, -33.98610522049876, -33.98610522049876, -33.98610522049876, -28.86766638914251, -28.86766638914251, -28.86766638914251, -36.34480467192457, -36.34480467192457, -36.34480467192457, -58.36308251543017, -58.36308251543017, -58.36308251543017, -62.33088838086812, -62.33088838086812, -62.33088838086812, -35.70299094848959, -35.70299094848959, -35.70299094848959, -44.71926795418061, -44.71926795418061, -44.71926795418061, -28.184213083576807, -28.184213083576807, -28.184213083576807, -38.9011097825353, -38.9011097825353, -38.9011097825353, -39.82882910105394, -39.82882910105394, -39.82882910105394, -30.620113629445992, -30.620113629445992, -30.620113629445992, -51.817932009465906, -51.817932009465906, -51.817932009465906, -39.21222416670013, -39.21222416670013, -39.21222416670013, -44.45479942955498, -44.45479942955498, -44.45479942955498, -39.462990343232846, -39.462990343232846, -39.462990343232846, -25.407386782230006, -25.407386782230006, -25.407386782230006, -40.23627209320964, -40.23627209320964, -40.23627209320964, -36.877240889308794, -36.877240889308794, -36.877240889308794, -25.73905552328896, -25.73905552328896, -25.73905552328896, -32.49403383274977, -32.49403383274977, -32.49403383274977, -33.11714943165707, -33.11714943165707, -33.11714943165707, -31.38649238126153, -31.38649238126153, -31.38649238126153, -28.952556865811008, -28.952556865811008, -28.952556865811008, -33.527852121708996, -33.527852121708996, -33.527852121708996, -34.456289681395134, -34.456289681395134, -34.456289681395134, -42.42319867289447, -42.42319867289447, -42.42319867289447, -45.49190162463147, -45.49190162463147, -45.49190162463147, -51.0050871950604, -51.0050871950604, -51.0050871950604, -37.795608367988436, -37.795608367988436, -37.795608367988436, -38.02064039901009, -38.02064039901009, -38.02064039901009, -42.96989571566996, -42.96989571566996, -42.96989571566996, -36.64329580481564, -36.64329580481564, -36.64329580481564, -31.029823869542614, -31.029823869542614, -31.029823869542614, -47.47239550134017, -47.47239550134017, -47.47239550134017, -33.62388986427856, -33.62388986427856, -33.62388986427856, -43.0349934087272, -43.0349934087272, -43.0349934087272, -42.49123479513804, -42.49123479513804, -42.49123479513804, -39.468256455258114, -39.468256455258114, -39.468256455258114]",0.3050040990179384,1.1588988621433765,0.06944341459932715,0.6021518552351727,0.0,6999.312,457.188,2.993,1069038.057,90.73,35269.314,1.901,3200,9600,3200,9600,32.144444444444446,63.57777777777778,0.01,0.16593424479166666,0.2,0.0005000000000000001,465.71279296875,-0.0036361972607361183,465.7316925048828,-0.00033232569694519043,0.003896180461992713,1.6055763840675354,0.009999999999999998
