episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,5,20000,0,20000,False,0,1,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-50-37,1702709437,9.655056238174438,9.655056238174438,38462,HPC005,10.33.1.26,9.655056238174438,0,1,[],[],8581.659,2330.552,0.734,27262294.443,1076.003,18587.316,9.186,20000,20000,20000,20000,32.54285714285714,33.93571428571429,0.028571428571428574,0.015811011904761908,0.0,0.2,0.0005,109.39774322509766,-0.0004958959382932449,109.4201545715332,-1.609325408935547e-05,0.00029544159166412787,2.1968952417373657,0.01
-770.6406867605886,-799.8001349534923,-792.0289248514143,960.0,5,5,40000,0,40000,False,5,2,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-50-46,1702709446,9.785489320755005,19.440545558929443,38462,HPC005,10.33.1.26,19.440545558929443,0,2,"[-794.6757326799652, -799.8001349534923, -797.3831303749031, -797.6449394881226, -770.6406867605886]","[960, 960, 960, 960, 960]",9241.039,2164.259,0.479,41796751.37,1035.256,19318.901,8.441,40000,40000,40000,40000,33.87692307692308,35.9076923076923,0.03538461538461539,0.01659530248397436,0.0,0.1,0.0005,85.0724983215332,-0.0006249835936387171,85.09503173828125,-0.0003008246421813965,0.00029452317716119336,2.193493962287903,0.01
-688.8739267343778,-799.8001349534923,-760.1058194489069,960.0,5,5,60000,0,60000,False,10,3,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-50-57,1702709457,10.1573007106781,29.597846269607544,38462,HPC005,10.33.1.26,29.597846269607544,0,3,"[-794.6757326799652, -799.8001349534923, -797.3831303749031, -797.6449394881226, -770.6406867605886, -728.3819228056439, -736.7285333386284, -688.8739267343778, -733.6782388120088, -753.250948541338]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9550.614,2094.106,0.395,50645651.036,1024.479,19522.115,8.144,60000,60000,60000,60000,36.392307692307696,36.14615384615385,0.05846153846153846,0.016438802083333336,0.0,0.05,0.0005,67.47994232177734,-0.0008303600284271795,67.50259780883789,0.0004151463508605957,0.00041990268926794805,2.184537887573242,0.01
-638.3054922116851,-799.8001349534923,-730.6779102359145,960.0,5,5,80000,0,80000,False,15,4,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-51-07,1702709467,10.525486469268799,40.12333273887634,38462,HPC005,10.33.1.26,40.12333273887634,0,4,"[-794.6757326799652, -799.8001349534923, -797.3831303749031, -797.6449394881226, -770.6406867605886, -728.3819228056439, -736.7285333386284, -688.8739267343778, -733.6782388120088, -753.250948541338, -662.8923014912629, -693.2722321565037, -668.3626462279587, -696.2777869622394, -638.3054922116851]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9804.032,2039.977,0.352,56814141.551,1012.178,19759.367,11.381,80000,80000,80000,80000,38.22666666666667,36.166666666666664,0.07800000000000001,0.01712782118055555,0.0,0.025,0.0005,62.616825103759766,-0.0005721576568671338,62.63905334472656,0.0001614391803741455,0.0005398641293260509,2.1668251752853394,0.01
-601.1809723292331,-799.8001349534923,-702.9538399773656,960.0,5,5,100000,0,100000,False,20,5,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-51-18,1702709478,10.45906686782837,50.58239960670471,38462,HPC005,10.33.1.26,50.58239960670471,0,5,"[-794.6757326799652, -799.8001349534923, -797.3831303749031, -797.6449394881226, -770.6406867605886, -728.3819228056439, -736.7285333386284, -688.8739267343778, -733.6782388120088, -753.250948541338, -662.8923014912629, -693.2722321565037, -668.3626462279587, -696.2777869622394, -638.3054922116851, -615.075766520897, -609.6711746111678, -638.5007704253295, -601.1809723292331, -634.4794621219661]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9935.185,2013.048,0.366,54570699.974,1016.953,19666.585,10.71,100000,100000,100000,100000,39.385714285714286,36.19285714285714,0.07928571428571428,0.017072405133928572,0.0,0.0125,0.0005,50.224613189697266,-0.0007482547484336521,50.24674034118652,-0.0004673004150390625,0.0006183168018494278,2.1385557651519775,0.01
-548.029136499489,-799.8001349534923,-676.1010408823211,960.0,5,5,120000,0,120000,False,25,6,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-51-27,1702709487,9.803809881210327,60.38620948791504,38462,HPC005,10.33.1.26,60.38620948791504,0,6,"[-794.6757326799652, -799.8001349534923, -797.3831303749031, -797.6449394881226, -770.6406867605886, -728.3819228056439, -736.7285333386284, -688.8739267343778, -733.6782388120088, -753.250948541338, -662.8923014912629, -693.2722321565037, -668.3626462279587, -696.2777869622394, -638.3054922116851, -615.075766520897, -609.6711746111678, -638.5007704253295, -601.1809723292331, -634.4794621219661, -577.3704243923443, -548.029136499489, -563.4319093529276, -561.5273169212946, -593.0904353446616]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9927.334,2014.64,0.342,58409711.036,1010.405,19794.041,10.217,120000,120000,120000,120000,33.61538461538462,36.253846153846155,0.025384615384615387,0.016564002403846152,0.0,0.00625,0.0005,47.9547233581543,-0.000967801663094292,47.976675033569336,0.0003504157066345215,0.0007044697259012689,2.0986424684524536,0.01
-548.029136499489,-799.8001349534923,-676.1010408823211,960.0,0,5,140000,0,140000,False,25,7,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-51-37,1702709497,9.506250143051147,69.89245963096619,38462,HPC005,10.33.1.26,69.89245963096619,0,7,"[-794.6757326799652, -799.8001349534923, -797.3831303749031, -797.6449394881226, -770.6406867605886, -728.3819228056439, -736.7285333386284, -688.8739267343778, -733.6782388120088, -753.250948541338, -662.8923014912629, -693.2722321565037, -668.3626462279587, -696.2777869622394, -638.3054922116851, -615.075766520897, -609.6711746111678, -638.5007704253295, -601.1809723292331, -634.4794621219661, -577.3704243923443, -548.029136499489, -563.4319093529276, -561.5273169212946, -593.0904353446616]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9872.818,2025.764,0.326,61390753.79,1003.316,19933.901,9.912,140000,140000,140000,140000,30.466666666666665,36.33333333333333,0.021666666666666667,0.016276041666666664,0.0,0.003125,0.0005,36.83456039428711,-0.0013683201011269741,36.856374740600586,-0.00017547607421875,0.0008246122120185717,2.0448973178863525,0.01
-442.59906942908725,-799.8001349534923,-642.7646170374156,960.0,5,5,160000,0,160000,False,30,8,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-51-47,1702709507,9.518831968307495,79.41129159927368,38462,HPC005,10.33.1.26,79.41129159927368,0,8,"[-794.6757326799652, -799.8001349534923, -797.3831303749031, -797.6449394881226, -770.6406867605886, -728.3819228056439, -736.7285333386284, -688.8739267343778, -733.6782388120088, -753.250948541338, -662.8923014912629, -693.2722321565037, -668.3626462279587, -696.2777869622394, -638.3054922116851, -615.075766520897, -609.6711746111678, -638.5007704253295, -601.1809723292331, -634.4794621219661, -577.3704243923443, -548.029136499489, -563.4319093529276, -561.5273169212946, -593.0904353446616, -442.59906942908725, -467.99179259604153, -490.39938781910246, -504.7342900533669, -474.6879491668435]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9829.534,2034.685,0.313,63822029.482,1001.772,19964.623,9.743,160000,160000,160000,160000,30.1,36.17692307692308,0.01846153846153846,0.016276041666666664,0.0,0.0015625,0.0005,21.685450553894043,-0.001513867611809161,21.706713676452637,-0.0006144046783447266,0.0009080479405835229,1.9750685691833496,0.01
-389.01013832723726,-799.8001349534923,-608.3366759055747,960.0,5,5,180000,0,180000,False,35,9,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-51-56,1702709516,9.500234365463257,88.91152596473694,38462,HPC005,10.33.1.26,88.91152596473694,0,9,"[-794.6757326799652, -799.8001349534923, -797.3831303749031, -797.6449394881226, -770.6406867605886, -728.3819228056439, -736.7285333386284, -688.8739267343778, -733.6782388120088, -753.250948541338, -662.8923014912629, -693.2722321565037, -668.3626462279587, -696.2777869622394, -638.3054922116851, -615.075766520897, -609.6711746111678, -638.5007704253295, -601.1809723292331, -634.4794621219661, -577.3704243923443, -548.029136499489, -563.4319093529276, -561.5273169212946, -593.0904353446616, -442.59906942908725, -467.99179259604153, -490.39938781910246, -504.7342900533669, -474.6879491668435, -398.4954868546745, -389.01013832723726, -422.8672607355851, -392.8475339454352, -405.62472570971426]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9798.05,2041.222,0.325,61595392.021,998.214,20035.779,9.535,180000,180000,180000,180000,30.284615384615385,36.407692307692294,0.025384615384615387,0.016276041666666664,0.0,0.00078125,0.0005,15.150866985321045,-0.0008854099098591917,15.170688152313232,0.00027805566787719727,0.0008428069837179697,1.8936420679092407,0.01
-329.2268029291836,-799.8001349534923,-576.2135569922075,960.0,5,5,200000,0,200000,False,40,10,64f8a_00000,33323c480b2d4cfaa6bec0aab01f3a3b,2023-12-16_12-52-06,1702709526,9.872777700424194,98.78430366516113,38462,HPC005,10.33.1.26,98.78430366516113,0,10,"[-794.6757326799652, -799.8001349534923, -797.3831303749031, -797.6449394881226, -770.6406867605886, -728.3819228056439, -736.7285333386284, -688.8739267343778, -733.6782388120088, -753.250948541338, -662.8923014912629, -693.2722321565037, -668.3626462279587, -696.2777869622394, -638.3054922116851, -615.075766520897, -609.6711746111678, -638.5007704253295, -601.1809723292331, -634.4794621219661, -577.3704243923443, -548.029136499489, -563.4319093529276, -561.5273169212946, -593.0904353446616, -442.59906942908725, -467.99179259604153, -490.39938781910246, -504.7342900533669, -474.6879491668435, -398.4954868546745, -389.01013832723726, -422.8672607355851, -392.8475339454352, -405.62472570971426, -365.6656381285341, -338.02912303890446, -329.2268029291836, -365.52738178968536, -358.3096771068748]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9807.452,2039.266,0.331,60502041.111,995.781,20084.731,9.364,200000,200000,200000,200000,33.84615384615385,36.18461538461539,0.04692307692307693,0.016651642628205128,0.0,0.000390625,0.0005,11.445663452148438,-0.0011485681107270551,11.46491289138794,-3.1828880310058594e-05,0.0007016442783656096,1.8101168870925903,0.01
