episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-1251.4624853737905,-1251.4624853737905,-1251.4624853737905,960.0,1,1,7680,0,7680,False,1,1,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-03,1708843803,3.511754274368286,3.511754274368286,16227,HPC005,10.33.1.26,3.511754274368286,0,1,[-1251.4624853737905],[960],0.5032093294205203,1.4148515171364615,0.12870708191680114,0.824220470781753,0.0,2791.621,2751.089,0.531,14451437.739,731.541,10498.387,2.664,7680,7680,7680,7680,43.6,10.040000000000001,0.144,0.0298828125,0.0,0.19999999999999996,0.0005000000000000001,163.32182595604345,0.02565814838989785,163.3166998060126,-0.0001277625560760498,0.006851873025114305,2.190432921836251,0.01
-1190.9970762773671,-1251.4624853737905,-1221.229780825579,960.0,1,1,15360,0,15360,False,2,2,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-06,1708843806,3.405838966369629,6.917593240737915,16227,HPC005,10.33.1.26,6.917593240737915,0,2,"[-1251.4624853737905, -1190.9970762773671]","[960, 960]",0.49763774493886015,1.397483097062408,0.1272264191765197,0.8145920110073093,0.0,3095.552,2480.979,0.373,20615843.021,748.496,10260.57,2.73,15360,15360,15360,15360,37.08,10.1,0.118,0.03091634114583334,0.0,0.19999999999999996,0.0005000000000000001,60.392509711416146,0.02833383558563104,60.384462563615095,8.595460339596397e-05,0.007000440679229014,2.168645563878511,0.01
-1190.9970762773671,-1251.4624853737905,-1212.5281143919963,960.0,1,1,23040,0,23040,False,3,3,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-09,1708843809,3.237783432006836,10.155376672744751,16227,HPC005,10.33.1.26,10.155376672744751,0,3,"[-1251.4624853737905, -1190.9970762773671, -1195.1247815248312]","[960, 960, 960]",0.49193327304324724,1.3782584984432298,0.12602758696625646,0.804059425373083,0.0,3155.053,2434.191,0.32,23973397.212,749.058,10252.883,2.903,23040,23040,23040,23040,33.9,10.1,0.07,0.029673258463541668,0.0,0.19999999999999996,0.0005000000000000001,25.416058414860775,0.024301879873842393,25.412262841274863,-0.00037062481829994604,0.005678414226407001,2.1641881058090613,0.01
-1143.4861540938612,-1251.4624853737905,-1195.2676243174626,960.0,1,1,30720,0,30720,False,4,4,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-13,1708843813,3.2242534160614014,13.379630088806152,16227,HPC005,10.33.1.26,13.379630088806152,0,4,"[-1251.4624853737905, -1190.9970762773671, -1195.1247815248312, -1143.4861540938612]","[960, 960, 960, 960]",0.4880183253591981,1.364716097424444,0.12510555440534088,0.7960055207001066,0.0,3187.428,2409.467,0.33,23295790.794,740.451,10372.064,2.913,30720,30720,30720,30720,33.72,10.1,0.09,0.02879231770833333,0.0,0.19999999999999996,0.0005000000000000001,10.241081488759894,0.02870909830457286,10.232956036141044,-0.0015539872018914473,0.005223266889089473,2.162804142424935,0.01
-1082.660916268935,-1251.4624853737905,-1172.746282707757,960.0,1,1,38400,0,38400,False,5,5,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-16,1708843816,3.166501522064209,16.54613161087036,16227,HPC005,10.33.1.26,16.54613161087036,0,5,"[-1251.4624853737905, -1190.9970762773671, -1195.1247815248312, -1143.4861540938612, -1082.660916268935]","[960, 960, 960, 960, 960]",0.4845061825613639,1.3534398955276472,0.12422718260232327,0.7894294629403203,0.0,3187.06,2409.744,0.305,25150105.184,736.0,10434.786,2.881,38400,38400,38400,38400,31.1,10.1,0.0525,0.028472900390625,0.0,0.19999999999999996,0.0005000000000000001,8.923339253977725,0.02159116275020336,8.920842956555518,-0.00015144834392949154,0.011011170198751068,2.1297077316986885,0.01
-997.238074734274,-1251.4624853737905,-1143.4949147121765,960.0,1,1,46080,0,46080,False,6,6,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-19,1708843819,3.182441234588623,19.728572845458984,16227,HPC005,10.33.1.26,19.728572845458984,0,6,"[-1251.4624853737905, -1190.9970762773671, -1195.1247815248312, -1143.4861540938612, -1082.660916268935, -997.238074734274]","[960, 960, 960, 960, 960, 960]",0.48156166833937625,1.3442121271739202,0.12351059369490301,0.7839113529049332,0.0,3187.114,2409.703,0.311,24671116.712,735.807,10437.517,2.827,46080,46080,46080,46080,31.7,10.1,0.095,0.0277099609375,0.0,0.19999999999999996,0.0005000000000000001,7.610502524595511,0.022219171649531314,7.606637439053309,0.0001398873956579911,0.012799573040530575,2.0913914881254496,0.01
-888.3004207565109,-1251.4624853737905,-1107.0385584327958,960.0,1,1,53760,0,53760,False,7,7,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-22,1708843822,3.168705463409424,22.897278308868408,16227,HPC005,10.33.1.26,22.897278308868408,0,7,"[-1251.4624853737905, -1190.9970762773671, -1195.1247815248312, -1143.4861540938612, -1082.660916268935, -997.238074734274, -888.3004207565109]","[960, 960, 960, 960, 960, 960, 960]",0.47915348435554694,1.3366787216604816,0.12290148833478709,0.7792782266500994,0.0,3192.068,2405.964,0.3,25611742.735,732.676,10482.126,2.803,53760,53760,53760,53760,31.48,10.2,0.088,0.0277099609375,0.0,0.19999999999999996,0.0005000000000000001,7.83005783275554,0.017969846774480845,7.8295656854384825,0.00018110165470524838,0.01327223060946524,2.0132059062782086,0.01
-731.8473949494615,-1251.4624853737905,-1060.139662997379,960.0,1,1,61440,0,61440,False,8,8,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-25,1708843825,3.155158758163452,26.05243706703186,16227,HPC005,10.33.1.26,26.05243706703186,0,8,"[-1251.4624853737905, -1190.9970762773671, -1195.1247815248312, -1143.4861540938612, -1082.660916268935, -997.238074734274, -888.3004207565109, -731.8473949494615]","[960, 960, 960, 960, 960, 960, 960, 960]",0.47708510461646036,1.33022806932213,0.12235353636386148,0.7752072229541132,0.0,3188.7,2408.505,0.289,26547649.919,731.674,10496.481,2.864,61440,61440,61440,61440,32.300000000000004,10.2,0.0825,0.0277099609375,0.0,0.19999999999999996,0.0005000000000000001,7.058860601563203,0.021149629555446536,7.054585238428492,-0.002760807934560274,0.0109233883347674,1.9058872492689836,0.01
-593.19911770052,-1251.4624853737905,-1008.257380186617,960.0,1,1,69120,0,69120,False,9,9,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-29,1708843829,3.1486639976501465,29.201101064682007,16227,HPC005,10.33.1.26,29.201101064682007,0,9,"[-1251.4624853737905, -1190.9970762773671, -1195.1247815248312, -1143.4861540938612, -1082.660916268935, -997.238074734274, -888.3004207565109, -731.8473949494615, -593.19911770052]","[960, 960, 960, 960, 960, 960, 960, 960, 960]",0.4752398543921712,1.3244026426053206,0.12185661906593347,0.7718273116478307,0.0,3186.178,2410.411,0.28,27391373.061,731.379,10500.705,2.842,69120,69120,69120,69120,31.35,10.175,0.0825,0.0277099609375,0.0,0.19999999999999996,0.0005000000000000001,5.986552787454505,0.020052379472058658,5.981524004747993,-0.004957622603366249,0.01419847995949615,1.7863293101913051,0.01
-502.12880797466397,-1251.4624853737905,-957.6445229654216,960.0,1,1,76800,0,76800,False,10,10,17def_00000,2c655223c63441f0830436e15ff57f9b,2024-02-25_12-50-32,1708843832,3.200822591781616,32.40192365646362,16227,HPC005,10.33.1.26,32.40192365646362,0,10,"[-1251.4624853737905, -1190.9970762773671, -1195.1247815248312, -1143.4861540938612, -1082.660916268935, -997.238074734274, -888.3004207565109, -731.8473949494615, -593.19911770052, -502.12880797466397]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.4736923999730599,1.3195997336259577,0.12142712375315579,0.768915871570782,0.0,3189.75,2407.712,0.274,28022840.122,731.472,10499.377,2.829,76800,76800,76800,76800,31.48,10.14,0.088,0.0277099609375,0.0,0.19999999999999996,0.0005000000000000001,3.5437330285969533,0.02461349219083786,3.5349012418208936,-0.006471865271267138,0.007032320721727477,1.7188199978125722,0.01
