episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-750.4665545320418,-793.4300591419671,-770.4172208741871,960.0,5,5,24000,0,24000,False,5,1,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-17-49,1708762669,11.857976913452148,11.857976913452148,7917,HPC005,10.33.1.26,11.857976913452148,0,1,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671]","[960, 960, 960, 960, 960]",0.3326759874262497,1.2392999726453258,0.0940858759567467,0.5842467872706958,0.0,10882.493,2205.377,0.587,40870197.32,986.908,24318.383,8.754,24000,24000,24000,24000,37.470588235294116,8.170588235294119,0.14941176470588236,0.03153243719362745,0.0,0.2,0.0005,214.92364311218262,-0.006955246033612639,214.95167922973633,8.945167064666748e-05,0.004219914021561681,2.1928193271160126,0.01
-676.4076128581493,-793.4300591419671,-732.5815411450376,960.0,5,5,48000,0,48000,False,10,2,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-18-01,1708762681,11.955872058868408,23.813848972320557,7917,HPC005,10.33.1.26,23.813848972320557,0,2,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671, -683.741187725658, -702.8169574294286, -693.4127685916275, -717.3507804745767, -676.4076128581493]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.3340355035462666,1.243513614616782,0.09470108678812107,0.5874706823439328,0.0,11468.196,2092.744,0.402,59705395.018,953.386,25173.436,8.036,48000,48000,48000,48000,37.725,8.343750000000002,0.09062500000000001,0.03212738037109375,0.0,0.1,0.0005,164.91921424865723,0.02037427551113069,164.9199390411377,0.00014015287160873413,0.005781939275315284,2.1671375930309296,0.01
-558.7231576864593,-793.4300591419671,-680.6829299748914,960.0,5,5,72000,0,72000,False,15,3,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-18-12,1708762692,11.138615131378174,34.95246410369873,7917,HPC005,10.33.1.26,34.95246410369873,0,3,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671, -683.741187725658, -702.8169574294286, -693.4127685916275, -717.3507804745767, -676.4076128581493, -580.6397589918292, -583.2872027460073, -558.7231576864593, -580.6611606741527, -581.1172580745467]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.3318274761041884,1.2350501947024337,0.09426320460371701,0.5849207192790243,0.0,11367.03,2111.369,0.344,69824251.561,942.123,25474.387,8.025,72000,72000,72000,72000,30.459999999999997,8.386666666666668,0.04133333333333333,0.029112413194444443,0.0,0.1,0.0005,99.44268703460693,0.003966201562434435,99.45887851715088,9.991228580474854e-06,0.008281363964861621,2.098805218935013,0.01
-470.8707893050686,-793.4300591419671,-632.5085782369539,960.0,5,5,96000,0,96000,False,20,4,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-18-23,1708762703,11.23919415473938,46.19165825843811,7917,HPC005,10.33.1.26,46.19165825843811,0,4,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671, -683.741187725658, -702.8169574294286, -693.4127685916275, -717.3507804745767, -676.4076128581493, -580.6397589918292, -583.2872027460073, -558.7231576864593, -580.6611606741527, -581.1172580745467, -482.59615863208654, -470.8707893050686, -480.559073964548, -534.1078472646852, -471.79374594931664]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.33016880380668556,1.2277622131580999,0.0938102473652754,0.5824079368079399,0.0,11339.638,2116.47,0.313,76637454.13,937.692,25594.749,8.198,96000,96000,96000,96000,30.419999999999998,8.386666666666668,0.04800000000000001,0.02880859375,0.0,0.1,0.0005,60.67412567138672,0.02895237342454493,60.66473197937012,-5.4135918617248535e-05,0.005934220124178685,2.015065550804138,0.01
-374.1679998588412,-793.4300591419671,-586.192943179451,960.0,5,5,120000,0,120000,False,25,5,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-18-34,1708762714,11.239191770553589,57.4308500289917,7917,HPC005,10.33.1.26,57.4308500289917,0,5,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671, -683.741187725658, -702.8169574294286, -693.4127685916275, -717.3507804745767, -676.4076128581493, -580.6397589918292, -583.2872027460073, -558.7231576864593, -580.6611606741527, -581.1172580745467, -482.59615863208654, -470.8707893050686, -480.559073964548, -534.1078472646852, -471.79374594931664, -379.92716498367486, -409.5132423523271, -374.1679998588412, -429.18361447634624, -411.8599930760112]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.32876308236348156,1.221667242819367,0.09350257061366771,0.5804977068603449,0.0,11321.18,2119.92,0.298,80646768.146,938.542,25571.584,8.117,120000,120000,120000,120000,30.4125,8.39375,0.043125,0.02880859375,0.0,0.1,0.0005,31.434706926345825,-0.014773765578866005,31.467840433120728,-9.648501873016357e-06,0.006401262011711623,1.9000059515237808,0.01
-262.5574769068553,-793.4300591419671,-538.8370945302379,960.0,5,5,144000,0,144000,False,30,6,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-18-46,1708762726,11.214178323745728,68.64502835273743,7917,HPC005,10.33.1.26,68.64502835273743,0,6,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671, -683.741187725658, -702.8169574294286, -693.4127685916275, -717.3507804745767, -676.4076128581493, -580.6397589918292, -583.2872027460073, -558.7231576864593, -580.6611606741527, -581.1172580745467, -482.59615863208654, -470.8707893050686, -480.559073964548, -534.1078472646852, -471.79374594931664, -379.92716498367486, -409.5132423523271, -374.1679998588412, -429.18361447634624, -411.8599930760112, -344.41696581417455, -302.38693389442363, -291.20516403797393, -309.7227157674302, -262.5574769068553]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.3276975663369895,1.216819451140755,0.09323895382426702,0.5787590322873201,0.0,11311.349,2121.763,0.284,84401869.201,934.688,25677.015,8.261,144000,144000,144000,144000,30.15333333333333,8.453333333333335,0.04800000000000001,0.02880859375,0.0,0.1,0.0005,12.155706882476807,0.0943976768758148,12.077791571617126,-7.594376802444458e-05,0.008885524739912165,1.7370103597640991,0.01
-188.26082801984077,-793.4300591419671,-491.495162518311,960.0,5,5,168000,0,168000,False,35,7,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-18-57,1708762737,11.285019874572754,79.93004822731018,7917,HPC005,10.33.1.26,79.93004822731018,0,7,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671, -683.741187725658, -702.8169574294286, -693.4127685916275, -717.3507804745767, -676.4076128581493, -580.6397589918292, -583.2872027460073, -558.7231576864593, -580.6611606741527, -581.1172580745467, -482.59615863208654, -470.8707893050686, -480.559073964548, -534.1078472646852, -471.79374594931664, -379.92716498367486, -409.5132423523271, -374.1679998588412, -429.18361447634624, -411.8599930760112, -344.41696581417455, -302.38693389442363, -291.20516403797393, -309.7227157674302, -262.5574769068553, -194.75114233184942, -188.26082801984077, -227.68472136085916, -199.6130118892964, -226.908148631903]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.3267906521212741,1.2131193249534256,0.09300094680757208,0.5773585640283642,0.0,11311.034,2121.822,0.276,87068215.989,932.625,25733.818,8.162,168000,168000,168000,168000,30.226666666666667,8.446666666666667,0.04,0.02880859375,0.0,0.1,0.0005,1.624553233385086,-0.051059131510555744,1.691000610589981,-0.0003057420253753662,0.0039896733395991535,1.5787281095981598,0.01
-167.22453738882723,-793.4300591419671,-451.9214001009115,960.0,5,5,192000,0,192000,False,40,8,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-19-08,1708762748,11.273402690887451,91.20345091819763,7917,HPC005,10.33.1.26,91.20345091819763,0,8,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671, -683.741187725658, -702.8169574294286, -693.4127685916275, -717.3507804745767, -676.4076128581493, -580.6397589918292, -583.2872027460073, -558.7231576864593, -580.6611606741527, -581.1172580745467, -482.59615863208654, -470.8707893050686, -480.559073964548, -534.1078472646852, -471.79374594931664, -379.92716498367486, -409.5132423523271, -374.1679998588412, -429.18361447634624, -411.8599930760112, -344.41696581417455, -302.38693389442363, -291.20516403797393, -309.7227157674302, -262.5574769068553, -194.75114233184942, -188.26082801984077, -227.68472136085916, -199.6130118892964, -226.908148631903, -180.92809183250264, -171.47101313922244, -180.56486837081016, -167.22453738882723, -174.33680516421833]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.32604983496354467,1.2100181300801331,0.09282526146909735,0.5762078772069803,0.0,11307.288,2122.525,0.272,88320505.374,933.28,25715.756,8.129,192000,192000,192000,192000,30.375,8.46875,0.045,0.02880859375,0.0,0.05,0.0005,0.6205035075545311,0.0201900452375412,0.615049384534359,-0.0001214146614074707,0.001320881800767837,1.4801997393369675,0.01
-167.2105947824646,-793.4300591419671,-421.13583916519406,960.0,5,5,216000,0,216000,False,45,9,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-19-20,1708762760,11.226280689239502,102.42973160743713,7917,HPC005,10.33.1.26,102.42973160743713,0,9,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671, -683.741187725658, -702.8169574294286, -693.4127685916275, -717.3507804745767, -676.4076128581493, -580.6397589918292, -583.2872027460073, -558.7231576864593, -580.6611606741527, -581.1172580745467, -482.59615863208654, -470.8707893050686, -480.559073964548, -534.1078472646852, -471.79374594931664, -379.92716498367486, -409.5132423523271, -374.1679998588412, -429.18361447634624, -411.8599930760112, -344.41696581417455, -302.38693389442363, -291.20516403797393, -309.7227157674302, -262.5574769068553, -194.75114233184942, -188.26082801984077, -227.68472136085916, -199.6130118892964, -226.908148631903, -180.92809183250264, -171.47101313922244, -180.56486837081016, -167.22453738882723, -174.33680516421833, -181.07391171596976, -169.4952803476166, -179.48680513323131, -167.2105947824646, -176.9901664179932]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.32542515023705404,1.2073720706439746,0.09266645378371816,0.5751902540565856,0.0,11302.475,2123.429,0.267,90029778.794,932.595,25734.648,8.077,216000,216000,216000,216000,30.266666666666666,8.493333333333334,0.04733333333333334,0.02880859375,0.0,0.025,0.0005,0.5625281408429146,-0.005022946861572564,0.582207165658474,-3.3676624298095703e-06,0.0010189039055777116,1.4681531190872192,0.01
-167.2105947824646,-793.4300591419671,-396.45344366432005,960.0,5,5,240000,0,240000,False,50,10,2b270_00000,26dc2f3383b643b6aab801ab106a7c38,2024-02-24_14-19-31,1708762771,11.23995852470398,113.66969013214111,7917,HPC005,10.33.1.26,113.66969013214111,0,10,"[-793.2833488573536, -762.8695687513198, -752.036573088253, -750.4665545320418, -793.4300591419671, -683.741187725658, -702.8169574294286, -693.4127685916275, -717.3507804745767, -676.4076128581493, -580.6397589918292, -583.2872027460073, -558.7231576864593, -580.6611606741527, -581.1172580745467, -482.59615863208654, -470.8707893050686, -480.559073964548, -534.1078472646852, -471.79374594931664, -379.92716498367486, -409.5132423523271, -374.1679998588412, -429.18361447634624, -411.8599930760112, -344.41696581417455, -302.38693389442363, -291.20516403797393, -309.7227157674302, -262.5574769068553, -194.75114233184942, -188.26082801984077, -227.68472136085916, -199.6130118892964, -226.908148631903, -180.92809183250264, -171.47101313922244, -180.56486837081016, -167.22453738882723, -174.33680516421833, -181.07391171596976, -169.4952803476166, -179.48680513323131, -167.2105947824646, -176.9901664179932, -172.82849742727086, -178.74694395714747, -173.0607881204161, -177.96619458981934, -168.95699668760918]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.3248926754011942,1.2050867906009386,0.09252185323117092,0.5743248469047527,0.0,11299.325,2124.021,0.262,91578689.956,931.429,25766.853,8.096,240000,240000,240000,240000,30.486666666666665,8.486666666666668,0.04866666666666667,0.02880859375,0.0,0.0125,0.0005,0.5697233974933624,0.03550737182740704,0.5491181164979935,-0.00010655075311660767,0.001589581173775792,1.4921948611736298,0.01
