episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/loss,info/learner/default_policy/learner_stats/grad_norm,info/learner/default_policy/learner_stats/td_error_abs,info/learner/default_policy/learner_stats/q_taken_mean,info/learner/default_policy/learner_stats/target_mean
-734.4239978488202,-803.3713473647053,-766.4167326705713,960.0,5,5,4800,0,4800,False,5,1,2bd06_00000,2518b8289289499d958b60e613c3f0b1,2023-12-20_08-40-54,1703040054,10.868984937667847,10.868984937667847,85707,HPC005,10.33.1.26,10.868984937667847,0,1,"[-803.3713473647053, -760.9538541175731, -734.4239978488202, -758.097794984509, -775.2366690372488]","[960, 960, 960, 960, 960]",0.20452404121454495,1.0227478257575218,0.11137655696809352,0.6078282950696041,0.0,1342.952,1.489,7.236,4800,4800,2,9600,4800,1,37.64666666666666,50.45333333333334,0.013333333333333332,0.02333984375,1.0009123086929321,1.9815301895141602,0.9032520345052083,-0.0009193753401438395,0.005946405410766601
-687.4992626446697,-803.3713473647053,-736.290945792099,960.0,5,5,9600,0,9600,False,10,2,2bd06_00000,2518b8289289499d958b60e613c3f0b1,2023-12-20_08-41-05,1703040065,10.892276525497437,21.761261463165283,85707,HPC005,10.33.1.26,21.761261463165283,0,2,"[-803.3713473647053, -760.9538541175731, -734.4239978488202, -758.097794984509, -775.2366690372488, -687.4992626446697, -697.7995433386008, -696.490608925578, -731.3926220619636, -717.6437575973218]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.2042224644246812,1.0195523909827082,0.11132523349903962,0.6078484270208193,0.0,1357.044,1.474,7.26,9600,9600,4,19200,9600,2,35.96666666666667,52.47333333333333,0.006666666666666666,0.02294921875,0.8419777154922485,2.777470588684082,0.8244222005208334,-0.03706469217936198,0.2917554931640625
-600.4591156820139,-803.3713473647053,-706.4944387931241,960.0,5,5,14400,0,14400,True,15,3,2bd06_00000,2518b8289289499d958b60e613c3f0b1,2023-12-20_08-41-16,1703040076,10.889221906661987,32.65048336982727,85707,HPC005,10.33.1.26,32.65048336982727,0,3,"[-803.3713473647053, -760.9538541175731, -734.4239978488202, -758.097794984509, -775.2366690372488, -687.4992626446697, -697.7995433386008, -696.490608925578, -731.3926220619636, -717.6437575973218, -650.3585491874451, -665.2962034569342, -600.4591156820139, -678.1231853339955, -640.2700703154829]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.20474366025336374,1.0193271634310146,0.11130097169257745,0.6074699244382014,0.0,1352.203,1.479,7.18,14400,14400,6,28800,14400,3,36.35,53.6357142857143,0.0035714285714285718,0.02294921875,2.349752902984619,11.724319458007812,1.2377061360677084,0.35974666341145833,1.58794970703125
