episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-1179.869915535466,-1267.6812775387384,-1229.1319488533686,960.0,8,8,61440,0,61440,False,8,1,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-50-41,1708840241,21.95167326927185,21.95167326927185,8434,HPC005,10.33.1.26,21.95167326927185,0,1,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384]","[960, 960, 960, 960, 960, 960, 960, 960]",0.4391246295992467,1.2083859274960456,0.11143965974186511,0.7082214588677349,0.0,19075.17,3220.941,0.627,97984044.776,2874.567,21373.657,11.253,61440,61440,61440,61440,30.56666666666667,7.419999999999999,0.043666666666666666,0.02702229817708334,0.0,0.20000000000000004,0.0005,199.71140797932944,-0.004439446027390659,199.73617362976074,-3.653268019358317e-06,0.00783629448900077,2.1890148520469666,0.01
-1102.5670685545585,-1267.6812775387384,-1177.4223142948406,960.0,8,8,122880,0,122880,False,16,2,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-51-03,1708840263,22.132412910461426,44.084086179733276,8434,HPC005,10.33.1.26,44.084086179733276,0,2,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384, -1143.1368143617722, -1130.922060618907, -1124.5065579425582, -1105.3224020821037, -1102.5670685545585, -1151.4574542489752, -1144.3601132579122, -1103.428966823713]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.440579052570248,1.2113480448828804,0.11172560763007747,0.7106257272413399,0.0,20622.71,2979.24,0.433,141865146.028,2869.157,21413.955,11.09,122880,122880,122880,122880,29.98,7.716666666666668,0.024000000000000007,0.02608235677083334,0.0,0.20000000000000004,0.0005,127.1145601272583,0.010366638908938816,127.12417952219646,-2.366801102956136e-06,0.008357390951346133,2.1658750573794046,0.01
-976.9993664443066,-1267.6812775387384,-1118.0351888477912,960.0,8,8,184320,0,184320,False,24,3,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-51-25,1708840285,22.049941301345825,66.1340274810791,8434,HPC005,10.33.1.26,66.1340274810791,0,3,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384, -1143.1368143617722, -1130.922060618907, -1124.5065579425582, -1105.3224020821037, -1102.5670685545585, -1151.4574542489752, -1144.3601132579122, -1103.428966823713, -999.9997413576002, -998.5800779631992, -989.6802135448766, -977.950809957469, -1016.4082547534817, -981.5702424962437, -1052.8987971123643, -976.9993664443066]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.44116115341751044,1.212470604458275,0.11180344922559655,0.7110005356606189,0.0,21115.67,2909.687,0.357,171989791.608,2858.77,21491.761,11.337,184320,184320,184320,184320,29.3,7.810000000000001,0.002333333333333333,0.02608235677083334,0.0,0.20000000000000004,0.0005,67.53503449757893,-0.002999337390065193,67.55694977442424,-7.64926274617513e-06,0.01106660749102654,2.1127590437730155,0.01
-861.6631973954121,-1267.6812775387384,-1062.968841524339,960.0,8,8,245760,0,245760,False,32,4,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-51-48,1708840308,23.11331057548523,89.24733805656433,8434,HPC005,10.33.1.26,89.24733805656433,0,4,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384, -1143.1368143617722, -1130.922060618907, -1124.5065579425582, -1105.3224020821037, -1102.5670685545585, -1151.4574542489752, -1144.3601132579122, -1103.428966823713, -999.9997413576002, -998.5800779631992, -989.6802135448766, -977.950809957469, -1016.4082547534817, -981.5702424962437, -1052.8987971123643, -976.9993664443066, -895.7300724754168, -902.3557041912677, -924.130806857636, -879.3291930234542, -870.3519034523816, -954.7552790112928, -861.6631973954121, -893.8422400250046]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.44314295025009687,1.217480274047214,0.11224468761958975,0.7133206502174441,0.0,21608.585,2843.314,0.341,180366080.672,2863.923,21453.092,12.741,245760,245760,245760,245760,33.521875,7.893750000000001,0.065,0.0269622802734375,0.0,0.20000000000000004,0.0005,34.83823974927267,0.002891141310101375,34.85389733314514,-3.320227066675822e-05,0.010458119835675461,2.064048488934835,0.01
-684.3258873158351,-1267.6812775387384,-994.9230896494482,960.0,8,8,307200,0,307200,False,40,5,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-52-11,1708840331,23.21058964729309,112.45792770385742,8434,HPC005,10.33.1.26,112.45792770385742,0,5,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384, -1143.1368143617722, -1130.922060618907, -1124.5065579425582, -1105.3224020821037, -1102.5670685545585, -1151.4574542489752, -1144.3601132579122, -1103.428966823713, -999.9997413576002, -998.5800779631992, -989.6802135448766, -977.950809957469, -1016.4082547534817, -981.5702424962437, -1052.8987971123643, -976.9993664443066, -895.7300724754168, -902.3557041912677, -924.130806857636, -879.3291930234542, -870.3519034523816, -954.7552790112928, -861.6631973954121, -893.8422400250046, -773.9486725868076, -726.3760602235303, -705.954319163036, -684.3258873158351, -724.3621701770494, -734.1589135105778, -740.0337138088165, -692.7609204134225]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.44543808493375076,1.2227553752679285,0.11271972006487796,0.7159747025512928,0.0,21941.293,2800.2,0.316,194195959.126,2862.345,21464.919,12.4,307200,307200,307200,307200,33.4,7.932258064516129,0.04838709677419355,0.02790159820228495,0.0,0.20000000000000004,0.0005,10.001258969306946,0.007317453855648637,10.011281867822012,-0.00010425100723902385,0.010830313342012232,1.950609803199768,0.01
-552.5829090403864,-1267.6812775387384,-928.3979789787586,960.0,8,8,368640,0,368640,False,48,6,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-52-34,1708840354,22.677930116653442,135.13585782051086,8434,HPC005,10.33.1.26,135.13585782051086,0,6,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384, -1143.1368143617722, -1130.922060618907, -1124.5065579425582, -1105.3224020821037, -1102.5670685545585, -1151.4574542489752, -1144.3601132579122, -1103.428966823713, -999.9997413576002, -998.5800779631992, -989.6802135448766, -977.950809957469, -1016.4082547534817, -981.5702424962437, -1052.8987971123643, -976.9993664443066, -895.7300724754168, -902.3557041912677, -924.130806857636, -879.3291930234542, -870.3519034523816, -954.7552790112928, -861.6631973954121, -893.8422400250046, -773.9486725868076, -726.3760602235303, -705.954319163036, -684.3258873158351, -724.3621701770494, -734.1589135105778, -740.0337138088165, -692.7609204134225, -587.7236858295961, -604.9483050970157, -571.3292912731805, -552.5829090403864, -634.3610175969462, -617.4641526912986, -593.3740880243756, -604.3959554496853]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.4472609076542297,1.22646549409921,0.11306046697389782,0.7180530657194195,0.0,22070.791,2783.77,0.308,199251060.124,2858.568,21493.277,12.158,368640,368640,368640,368640,30.90333333333333,8.026666666666666,0.03266666666666667,0.02628445095486111,0.0,0.20000000000000004,0.0005,3.438785801331202,-0.010684290551580489,3.465673118829727,-0.0001497715711593628,0.010986466066848758,1.8400325377782185,0.01
-474.041455456373,-1267.6812775387384,-866.9417340700985,960.0,8,8,430080,0,430080,False,56,7,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-52-58,1708840378,23.691810846328735,158.8276686668396,8434,HPC005,10.33.1.26,158.8276686668396,0,7,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384, -1143.1368143617722, -1130.922060618907, -1124.5065579425582, -1105.3224020821037, -1102.5670685545585, -1151.4574542489752, -1144.3601132579122, -1103.428966823713, -999.9997413576002, -998.5800779631992, -989.6802135448766, -977.950809957469, -1016.4082547534817, -981.5702424962437, -1052.8987971123643, -976.9993664443066, -895.7300724754168, -902.3557041912677, -924.130806857636, -879.3291930234542, -870.3519034523816, -954.7552790112928, -861.6631973954121, -893.8422400250046, -773.9486725868076, -726.3760602235303, -705.954319163036, -684.3258873158351, -724.3621701770494, -734.1589135105778, -740.0337138088165, -692.7609204134225, -587.7236858295961, -604.9483050970157, -571.3292912731805, -552.5829090403864, -634.3610175969462, -617.4641526912986, -593.3740880243756, -604.3959554496853, -533.4547974830548, -496.08563631434254, -474.041455456373, -502.05557464831764, -475.9910118828062, -501.6527266422382, -523.6023451843898, -478.7505693335798]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.4491863715715313,1.2305349546547502,0.11341167182272528,0.7202222774518996,0.0,22287.86,2756.658,0.295,207940779.749,2874.002,21377.856,12.122,430080,430080,430080,430080,35.665625000000006,8.078125,0.0828125,0.027918497721354168,0.0,0.20000000000000004,0.0005,3.004209299882253,0.0022073939132193723,3.017724633216858,-3.7165979544321694e-05,0.008221004764133491,1.7366938591003418,0.01
-397.028610496504,-1267.6812775387384,-810.8158138065197,960.0,8,8,491520,0,491520,False,64,8,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-53-20,1708840400,22.910314559936523,181.73798322677612,8434,HPC005,10.33.1.26,181.73798322677612,0,8,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384, -1143.1368143617722, -1130.922060618907, -1124.5065579425582, -1105.3224020821037, -1102.5670685545585, -1151.4574542489752, -1144.3601132579122, -1103.428966823713, -999.9997413576002, -998.5800779631992, -989.6802135448766, -977.950809957469, -1016.4082547534817, -981.5702424962437, -1052.8987971123643, -976.9993664443066, -895.7300724754168, -902.3557041912677, -924.130806857636, -879.3291930234542, -870.3519034523816, -954.7552790112928, -861.6631973954121, -893.8422400250046, -773.9486725868076, -726.3760602235303, -705.954319163036, -684.3258873158351, -724.3621701770494, -734.1589135105778, -740.0337138088165, -692.7609204134225, -587.7236858295961, -604.9483050970157, -571.3292912731805, -552.5829090403864, -634.3610175969462, -617.4641526912986, -593.3740880243756, -604.3959554496853, -533.4547974830548, -496.08563631434254, -474.041455456373, -502.05557464831764, -475.9910118828062, -501.6527266422382, -523.6023451843898, -478.7505693335798, -419.4226517544617, -418.40290014055756, -431.7304345948022, -422.8313226790621, -397.028610496504, -409.8981294305286, -426.48320353666793, -417.67772305916367]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.4507736834121592,1.2338086263220036,0.1136915226760224,0.7219016717350779,0.0,22378.828,2745.452,0.287,213790760.353,2875.521,21366.565,12.029,491520,491520,491520,491520,31.954838709677418,8.174193548387095,0.04258064516129032,0.02729780955981183,0.0,0.20000000000000004,0.0005,4.042331079641978,-0.014244947815313935,4.07167175412178,-0.00020783642927805582,0.0064266167467697715,1.638092855612437,0.01
-340.41395998958404,-1267.6812775387384,-760.5938247356976,960.0,8,8,552960,0,552960,False,72,9,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-53-43,1708840423,22.724195957183838,204.46217918395996,8434,HPC005,10.33.1.26,204.46217918395996,0,9,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384, -1143.1368143617722, -1130.922060618907, -1124.5065579425582, -1105.3224020821037, -1102.5670685545585, -1151.4574542489752, -1144.3601132579122, -1103.428966823713, -999.9997413576002, -998.5800779631992, -989.6802135448766, -977.950809957469, -1016.4082547534817, -981.5702424962437, -1052.8987971123643, -976.9993664443066, -895.7300724754168, -902.3557041912677, -924.130806857636, -879.3291930234542, -870.3519034523816, -954.7552790112928, -861.6631973954121, -893.8422400250046, -773.9486725868076, -726.3760602235303, -705.954319163036, -684.3258873158351, -724.3621701770494, -734.1589135105778, -740.0337138088165, -692.7609204134225, -587.7236858295961, -604.9483050970157, -571.3292912731805, -552.5829090403864, -634.3610175969462, -617.4641526912986, -593.3740880243756, -604.3959554496853, -533.4547974830548, -496.08563631434254, -474.041455456373, -502.05557464831764, -475.9910118828062, -501.6527266422382, -523.6023451843898, -478.7505693335798, -419.4226517544617, -418.40290014055756, -431.7304345948022, -422.8313226790621, -397.028610496504, -409.8981294305286, -426.48320353666793, -417.67772305916367, -341.6676203466652, -352.27495074663017, -356.7246993482694, -380.86322086962946, -369.95362522371636, -382.0965903153669, -340.41395998958404, -346.5486305131071]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.4520040918282032,1.2363783110701232,0.11390467450599646,0.7231799760383476,0.0,22418.291,2740.619,0.283,217405543.667,2878.465,21344.713,12.016,552960,552960,552960,552960,31.077419354838714,8.206451612903225,0.03935483870967743,0.02685546875,0.0,0.20000000000000004,0.0005,4.519106924533844,0.0021988594477685788,4.5320761402448015,-0.00035073359807332355,0.005450498943597874,1.6258275707562764,0.01
-307.6971996296125,-1267.6812775387384,-718.5792609902343,960.0,8,8,614400,0,614400,False,80,10,c1812_00000,c6cc8a84022643a8a1212d10886761df,2024-02-25_11-54-06,1708840446,22.693845987319946,227.1560251712799,8434,HPC005,10.33.1.26,227.1560251712799,0,10,"[-1198.6801818374163, -1256.5366127598572, -1241.9160347096422, -1261.0098543493991, -1179.869915535466, -1230.5171892492665, -1196.844524847163, -1267.6812775387384, -1143.1368143617722, -1130.922060618907, -1124.5065579425582, -1105.3224020821037, -1102.5670685545585, -1151.4574542489752, -1144.3601132579122, -1103.428966823713, -999.9997413576002, -998.5800779631992, -989.6802135448766, -977.950809957469, -1016.4082547534817, -981.5702424962437, -1052.8987971123643, -976.9993664443066, -895.7300724754168, -902.3557041912677, -924.130806857636, -879.3291930234542, -870.3519034523816, -954.7552790112928, -861.6631973954121, -893.8422400250046, -773.9486725868076, -726.3760602235303, -705.954319163036, -684.3258873158351, -724.3621701770494, -734.1589135105778, -740.0337138088165, -692.7609204134225, -587.7236858295961, -604.9483050970157, -571.3292912731805, -552.5829090403864, -634.3610175969462, -617.4641526912986, -593.3740880243756, -604.3959554496853, -533.4547974830548, -496.08563631434254, -474.041455456373, -502.05557464831764, -475.9910118828062, -501.6527266422382, -523.6023451843898, -478.7505693335798, -419.4226517544617, -418.40290014055756, -431.7304345948022, -422.8313226790621, -397.028610496504, -409.8981294305286, -426.48320353666793, -417.67772305916367, -341.6676203466652, -352.27495074663017, -356.7246993482694, -380.86322086962946, -369.95362522371636, -382.0965903153669, -340.41395998958404, -346.5486305131071, -329.9415159292042, -324.08890421689085, -346.88513726101695, -344.75967065158346, -346.26277353262185, -357.1221922512787, -307.6971996296125, -366.8281047763047]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.45305545414533943,1.2383407519896852,0.11406778459480882,0.7241808359087114,0.0,22447.569,2737.045,0.276,222421921.077,2881.169,21324.675,12.262,614400,614400,614400,614400,30.916666666666675,8.276666666666669,0.04600000000000001,0.02685546875,0.0,0.20000000000000004,0.0005,3.4974117477734885,-3.548858997722467e-05,3.512807995080948,-4.0372212727864586e-05,0.002869238344828773,1.5934625367323558,0.01
