episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/loss,info/learner/default_policy/learner_stats/grad_norm,info/learner/default_policy/learner_stats/td_error_abs,info/learner/default_policy/learner_stats/q_taken_mean,info/learner/default_policy/learner_stats/target_mean
-747.3203497405062,-802.0073114047096,-767.2367887167559,960.0,5,5,4800,0,4800,False,5,1,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-11-31,1708744291,12.71153211593628,12.71153211593628,34005,HPC005,10.33.1.26,12.71153211593628,0,1,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203]","[960, 960, 960, 960, 960]",0.22894653891921662,1.1777158334277544,0.13094310581870183,0.6866178701124875,0.0,1833.141,1.091,6.73,4800,4800,2,9600,0,53.93888888888889,10.85,0.3333333333333333,0.03994864004629631,0.9973804354667664,1.9822945594787598,0.8955110677083333,-0.0009192355473836263,-0.03712920888264974
-680.1573370374904,-802.0073114047096,-734.1081920799564,960.0,5,5,9600,0,9600,False,10,2,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-11-44,1708744304,12.758862733840942,25.47039484977722,34005,HPC005,10.33.1.26,25.47039484977722,0,2,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203, -680.1573370374904, -688.0713567162223, -695.4233611541529, -726.6589823954441, -714.5869399124753]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.23047998065789774,1.1776400072737814,0.13125812708292028,0.6875512201497429,0.0,1778.688,1.124,6.864,9600,9600,4,19200,0,54.62352941176471,11.617647058823529,0.3194117647058823,0.039876302083333336,0.7385162115097046,1.86591637134552,0.7297320149739583,-0.060993937174479165,-0.042383201599121095
-604.8980466408726,-802.0073114047096,-706.5835404920915,960.0,5,5,14400,0,14400,False,15,3,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-11-56,1708744316,12.754763841629028,38.22515869140625,34005,HPC005,10.33.1.26,38.22515869140625,0,3,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203, -680.1573370374904, -688.0713567162223, -695.4233611541529, -726.6589823954441, -714.5869399124753, -649.2530167449927, -677.6856389578884, -604.8980466408726, -680.6057970412326, -645.2286871968232]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.23157804000490048,1.1791845355105157,0.13141360202690722,0.6886398952274179,0.0,1762.746,1.135,7.085,14400,14400,6,28800,0,54.40588235294118,11.641176470588235,0.32529411764705884,0.039876302083333336,1.2836650609970093,9.167159080505371,0.9626048177083333,-0.08310291544596354,-0.03889124043782552
-530.4288046851387,-802.0073114047096,-666.2638914531944,960.0,5,5,19200,0,19200,False,20,4,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-12-10,1708744330,13.842802286148071,52.06796097755432,34005,HPC005,10.33.1.26,52.06796097755432,0,4,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203, -680.1573370374904, -688.0713567162223, -695.4233611541529, -726.6589823954441, -714.5869399124753, -649.2530167449927, -677.6856389578884, -604.8980466408726, -680.6057970412326, -645.2286871968232, -557.4153291949027, -537.462083884172, -530.4288046851387, -539.8380363686534, -561.3804675496475]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.2334575444575186,1.1869855503225684,0.13220188858910473,0.693494056176948,0.0,1780.845,1.123,7.9,19200,19200,8,38400,0,54.88333333333333,11.87777777777778,0.3227777777777778,0.03987630208333334,0.7631818652153015,1.974473476409912,0.6859259440104166,0.027612325032552083,-0.03723699442545573
-442.61645595100896,-802.0073114047096,-624.4823336160555,960.0,5,5,24000,0,24000,False,25,5,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-12-25,1708744345,14.588414907455444,66.65637588500977,34005,HPC005,10.33.1.26,66.65637588500977,0,5,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203, -680.1573370374904, -688.0713567162223, -695.4233611541529, -726.6589823954441, -714.5869399124753, -649.2530167449927, -677.6856389578884, -604.8980466408726, -680.6057970412326, -645.2286871968232, -557.4153291949027, -537.462083884172, -530.4288046851387, -539.8380363686534, -561.3804675496475, -459.644180964964, -455.98026175574824, -476.67610476884676, -451.8635078969316, -442.61645595100896]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.2354218138784199,1.1959769457420142,0.1331170319257811,0.6992572285092571,0.0,1868.061,1.071,11.297,24000,24000,10,48000,0,55.015,11.91,0.31949999999999995,0.03987630208333334,0.7030062079429626,1.1907249689102173,0.548749755859375,0.09269058227539062,-0.033349558512369794
-410.9633636926808,-802.0073114047096,-590.509931131277,960.0,5,5,28800,0,28800,False,30,6,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-12-39,1708744359,14.089256286621094,80.74563217163086,34005,HPC005,10.33.1.26,80.74563217163086,0,6,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203, -680.1573370374904, -688.0713567162223, -695.4233611541529, -726.6589823954441, -714.5869399124753, -649.2530167449927, -677.6856389578884, -604.8980466408726, -680.6057970412326, -645.2286871968232, -557.4153291949027, -537.462083884172, -530.4288046851387, -539.8380363686534, -561.3804675496475, -459.644180964964, -455.98026175574824, -476.67610476884676, -451.8635078969316, -442.61645595100896, -420.98395999482324, -413.80359068568697, -433.23190558817265, -410.9633636926808, -424.2567735755597]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.23708379673279484,1.203822310269809,0.1339542411992321,0.7042899706972533,0.0,1890.698,1.058,11.612,28800,28800,12,57600,0,55.5611111111111,11.966666666666667,0.31333333333333335,0.03987630208333334,0.6530001759529114,1.12428879737854,0.521912109375,0.0769370829264323,-0.03699185434977213
-410.9633636926808,-802.0073114047096,-570.0415680597994,960.0,5,5,33600,0,33600,False,35,7,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-12-53,1708744373,14.050100088119507,94.79573225975037,34005,HPC005,10.33.1.26,94.79573225975037,0,7,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203, -680.1573370374904, -688.0713567162223, -695.4233611541529, -726.6589823954441, -714.5869399124753, -649.2530167449927, -677.6856389578884, -604.8980466408726, -680.6057970412326, -645.2286871968232, -557.4153291949027, -537.462083884172, -530.4288046851387, -539.8380363686534, -561.3804675496475, -459.644180964964, -455.98026175574824, -476.67610476884676, -451.8635078969316, -442.61645595100896, -420.98395999482324, -413.80359068568697, -433.23190558817265, -410.9633636926808, -424.2567735755597, -442.5381062117274, -447.6952714658146, -456.4898604291252, -436.32161715544424, -453.1120928925554]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.23850743343138855,1.2105720689591042,0.13467471579415358,0.708902520874486,0.0,1894.899,1.055,10.991,33600,33600,14,67200,0,54.70526315789474,11.942105263157895,0.3252631578947368,0.03987630208333334,0.5659857392311096,0.8977499008178711,0.4598514404296875,0.0667148691813151,-0.03189839680989583
-227.15595959190978,-802.0073114047096,-529.2787144631271,960.0,5,5,38400,0,38400,False,40,8,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-13-08,1708744388,14.892475605010986,109.68820786476135,34005,HPC005,10.33.1.26,109.68820786476135,0,8,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203, -680.1573370374904, -688.0713567162223, -695.4233611541529, -726.6589823954441, -714.5869399124753, -649.2530167449927, -677.6856389578884, -604.8980466408726, -680.6057970412326, -645.2286871968232, -557.4153291949027, -537.462083884172, -530.4288046851387, -539.8380363686534, -561.3804675496475, -459.644180964964, -455.98026175574824, -476.67610476884676, -451.8635078969316, -442.61645595100896, -420.98395999482324, -413.80359068568697, -433.23190558817265, -410.9633636926808, -424.2567735755597, -442.5381062117274, -447.6952714658146, -456.4898604291252, -436.32161715544424, -453.1120928925554, -227.15595959190978, -256.8885887899178, -274.3189367337821, -233.18192992380247, -228.14828139269335]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.23979726377847674,1.2171008186408556,0.13537477154696773,0.7132286629037929,0.0,1946.998,1.027,10.879,38400,38400,16,76800,0,55.26315789473684,12.068421052631578,0.3163157894736842,0.03987630208333334,0.48531803488731384,0.9065185189247131,0.4141263427734375,0.022625033060709634,-0.03328560892740885
-227.15595959190978,-802.0073114047096,-507.41678163743336,960.0,5,5,43200,0,43200,False,45,9,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-13-22,1708744402,14.15842318534851,123.84663105010986,34005,HPC005,10.33.1.26,123.84663105010986,0,9,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203, -680.1573370374904, -688.0713567162223, -695.4233611541529, -726.6589823954441, -714.5869399124753, -649.2530167449927, -677.6856389578884, -604.8980466408726, -680.6057970412326, -645.2286871968232, -557.4153291949027, -537.462083884172, -530.4288046851387, -539.8380363686534, -561.3804675496475, -459.644180964964, -455.98026175574824, -476.67610476884676, -451.8635078969316, -442.61645595100896, -420.98395999482324, -413.80359068568697, -433.23190558817265, -410.9633636926808, -424.2567735755597, -442.5381062117274, -447.6952714658146, -456.4898604291252, -436.32161715544424, -453.1120928925554, -227.15595959190978, -256.8885887899178, -274.3189367337821, -233.18192992380247, -228.14828139269335, -330.4302183518752, -332.72451135732086, -331.7642886613309, -326.93696067097255, -340.7506161179163]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.24096096667912784,1.222950867011758,0.13599576089450197,0.7170875992909665,0.0,1933.564,1.034,10.52,43200,43200,18,86400,0,55.31052631578948,12.063157894736841,0.3278947368421053,0.03987630208333334,0.5520051121711731,4.450366973876953,0.46992508951822914,0.2750591837565104,-0.03001337178548177
-171.00049434060108,-802.0073114047096,-474.05583468240866,960.0,5,5,48000,0,48000,False,50,10,60850_00000,6ce5e9d96d264c2c9a2d784dd61c42e8,2024-02-24_09-13-37,1708744417,14.441108465194702,138.28773951530457,34005,HPC005,10.33.1.26,138.28773951530457,0,10,"[-802.0073114047096, -758.2258526323436, -747.3203497405062, -759.3283165826996, -769.3021132235203, -680.1573370374904, -688.0713567162223, -695.4233611541529, -726.6589823954441, -714.5869399124753, -649.2530167449927, -677.6856389578884, -604.8980466408726, -680.6057970412326, -645.2286871968232, -557.4153291949027, -537.462083884172, -530.4288046851387, -539.8380363686534, -561.3804675496475, -459.644180964964, -455.98026175574824, -476.67610476884676, -451.8635078969316, -442.61645595100896, -420.98395999482324, -413.80359068568697, -433.23190558817265, -410.9633636926808, -424.2567735755597, -442.5381062117274, -447.6952714658146, -456.4898604291252, -436.32161715544424, -453.1120928925554, -227.15595959190978, -256.8885887899178, -274.3189367337821, -233.18192992380247, -228.14828139269335, -330.4302183518752, -332.72451135732086, -331.7642886613309, -326.93696067097255, -340.7506161179163, -171.00049434060108, -173.0801844671836, -172.84410189209586, -179.4741888388011, -172.6375908972527]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.24200096260414714,1.2282340169225607,0.13654095591730367,0.7205223416496298,0.0,1950.748,1.025,10.991,48000,48000,20,96000,0,55.326315789473675,12.136842105263156,0.3289473684210526,0.03987630208333334,0.815345048904419,3.7777388095855713,0.552182373046875,-0.0656203104654948,-0.030861320495605468
