episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/loss,info/learner/default_policy/learner_stats/grad_norm,info/learner/default_policy/learner_stats/td_error_abs,info/learner/default_policy/learner_stats/q_taken_mean,info/learner/default_policy/learner_stats/target_mean
-1501.229011713297,-1584.889778251278,-1546.7492634458254,960.0,10,10,9600,0,9600,False,10,1,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-43-25,1708857805,28.099275588989258,28.099275588989258,11844,HPC005,10.33.1.26,28.099275588989258,0,1,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.2219909187658272,1.112377283848535,0.13078045522509207,0.8425403708101683,0.0,5315.52,0.376,11.799,9600,9600,2,19200,0,30.85263157894736,8.594736842105263,0.037368421052631585,0.02445475260416666,0.9962904453277588,2.5237720012664795,0.8952725423177084,-0.0020871397654215495,-0.03799388122558594
-1203.3780197123308,-1584.889778251278,-1408.9763037568548,960.0,10,10,19200,0,19200,False,20,2,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-43-54,1708857834,28.373227834701538,56.472503423690796,11844,HPC005,10.33.1.26,56.472503423690796,0,2,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856, -1310.3131991394623, -1276.5567145080367, -1325.5607486501995, -1255.8885541757165, -1260.5756994238063, -1276.5022618981106, -1292.4767167352502, -1259.1955370789885, -1251.5859893569404, -1203.3780197123308]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.2230813329882237,1.1209717429539892,0.1314170386016479,0.8451607517469151,0.0,5202.577,0.384,11.886,19200,19200,4,38400,0,30.31621621621622,11.608108108108109,0.013783783783783784,0.024454752604166664,0.6861459016799927,1.6957858800888062,0.6437426350911458,-0.029944424947102866,-0.04082259623209635
-1079.875843159467,-1584.889778251278,-1307.9650239407456,960.0,10,10,28800,0,28800,False,30,3,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-44-23,1708857863,28.708312034606934,85.18081545829773,11844,HPC005,10.33.1.26,85.18081545829773,0,3,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856, -1310.3131991394623, -1276.5567145080367, -1325.5607486501995, -1255.8885541757165, -1260.5756994238063, -1276.5022618981106, -1292.4767167352502, -1259.1955370789885, -1251.5859893569404, -1203.3780197123308, -1122.516150377544, -1119.099587212149, -1079.875843159467, -1084.3651645338732, -1111.009532230705, -1108.2249233333282, -1093.7781631213415, -1113.6647132519497, -1113.634210142058, -1113.2563557228507]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.2239301439148375,1.1256363325119547,0.13170480776449978,0.848713961191759,0.0,5189.918,0.385,12.012,28800,28800,6,57600,0,30.786486486486485,11.65675675675676,0.023783783783783787,0.024454752604166664,1.3898478746414185,16.012962341308594,1.0609947916666667,0.3077057902018229,-0.03893865712483724
-604.0522605104616,-1584.889778251278,-1147.3339401109638,960.0,10,10,38400,0,38400,False,40,4,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-44-51,1708857891,28.72930669784546,113.91012215614319,11844,HPC005,10.33.1.26,113.91012215614319,0,4,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856, -1310.3131991394623, -1276.5567145080367, -1325.5607486501995, -1255.8885541757165, -1260.5756994238063, -1276.5022618981106, -1292.4767167352502, -1259.1955370789885, -1251.5859893569404, -1203.3780197123308, -1122.516150377544, -1119.099587212149, -1079.875843159467, -1084.3651645338732, -1111.009532230705, -1108.2249233333282, -1093.7781631213415, -1113.6647132519497, -1113.634210142058, -1113.2563557228507, -614.0073834982737, -719.2081326486775, -685.4067579503883, -687.865964532293, -604.0522605104616, -659.4782778227886, -654.600249834293, -659.8042219814562, -675.1686075501368, -694.8150298874224]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.2249383849763947,1.1296468236110346,0.13191488709284857,0.8505195021812533,0.0,5172.688,0.387,12.165,38400,38400,8,76800,0,30.716216216216218,12.12162162162162,0.023783783783783787,0.024454752604166664,0.8122725486755371,1.8500680923461914,0.5013747151692708,0.1500743916829427,-0.033342173258463545
-604.0522605104616,-1584.889778251278,-1052.039202673269,960.0,10,10,48000,0,48000,False,50,5,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-45-20,1708857920,28.818320989608765,142.72844314575195,11844,HPC005,10.33.1.26,142.72844314575195,0,5,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856, -1310.3131991394623, -1276.5567145080367, -1325.5607486501995, -1255.8885541757165, -1260.5756994238063, -1276.5022618981106, -1292.4767167352502, -1259.1955370789885, -1251.5859893569404, -1203.3780197123308, -1122.516150377544, -1119.099587212149, -1079.875843159467, -1084.3651645338732, -1111.009532230705, -1108.2249233333282, -1093.7781631213415, -1113.6647132519497, -1113.634210142058, -1113.2563557228507, -614.0073834982737, -719.2081326486775, -685.4067579503883, -687.865964532293, -604.0522605104616, -659.4782778227886, -654.600249834293, -659.8042219814562, -675.1686075501368, -694.8150298874224, -674.1938386754647, -664.1252280405103, -672.0374070012078, -651.602906228074, -666.6020654141208, -685.2114163355603, -685.0118395455605, -679.446535922522, -661.7903219818169, -668.5809700800521]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.22598358594866258,1.1325211902704353,0.13207301252800105,0.8521224694198939,0.0,5169.386,0.387,12.206,48000,48000,10,96000,0,30.927777777777774,12.366666666666669,0.02,0.024454752604166664,0.6924163699150085,1.6414138078689575,0.4206896565755208,0.19509364827473957,-0.0335235341389974
-388.60861462561036,-1584.889778251278,-942.9292500336284,960.0,10,10,57600,0,57600,False,60,6,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-45-49,1708857949,28.815141677856445,171.5435848236084,11844,HPC005,10.33.1.26,171.5435848236084,0,6,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856, -1310.3131991394623, -1276.5567145080367, -1325.5607486501995, -1255.8885541757165, -1260.5756994238063, -1276.5022618981106, -1292.4767167352502, -1259.1955370789885, -1251.5859893569404, -1203.3780197123308, -1122.516150377544, -1119.099587212149, -1079.875843159467, -1084.3651645338732, -1111.009532230705, -1108.2249233333282, -1093.7781631213415, -1113.6647132519497, -1113.634210142058, -1113.2563557228507, -614.0073834982737, -719.2081326486775, -685.4067579503883, -687.865964532293, -604.0522605104616, -659.4782778227886, -654.600249834293, -659.8042219814562, -675.1686075501368, -694.8150298874224, -674.1938386754647, -664.1252280405103, -672.0374070012078, -651.602906228074, -666.6020654141208, -685.2114163355603, -685.0118395455605, -679.446535922522, -661.7903219818169, -668.5809700800521, -392.65073222221304, -398.84299672047143, -398.64303000409217, -396.5873897207328, -406.5600420006523, -394.6360727251064, -396.7918960817547, -407.12093532453645, -388.60861462561036, -393.35315892908847]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.22665915927244112,1.1348613153841138,0.13218391451540934,0.853509219856998,0.0,5167.859,0.387,12.169,57600,57600,12,115200,57600,30.589189189189195,12.594594594594595,0.016486486486486488,0.024454752604166664,0.8731845021247864,5.311403751373291,0.5156978352864583,0.2854265340169271,-0.04108543904622396
-388.60861462561036,-1584.889778251278,-866.9531843532043,960.0,10,10,67200,0,67200,False,70,7,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-46-18,1708857978,28.883060932159424,200.42664575576782,11844,HPC005,10.33.1.26,200.42664575576782,0,7,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856, -1310.3131991394623, -1276.5567145080367, -1325.5607486501995, -1255.8885541757165, -1260.5756994238063, -1276.5022618981106, -1292.4767167352502, -1259.1955370789885, -1251.5859893569404, -1203.3780197123308, -1122.516150377544, -1119.099587212149, -1079.875843159467, -1084.3651645338732, -1111.009532230705, -1108.2249233333282, -1093.7781631213415, -1113.6647132519497, -1113.634210142058, -1113.2563557228507, -614.0073834982737, -719.2081326486775, -685.4067579503883, -687.865964532293, -604.0522605104616, -659.4782778227886, -654.600249834293, -659.8042219814562, -675.1686075501368, -694.8150298874224, -674.1938386754647, -664.1252280405103, -672.0374070012078, -651.602906228074, -666.6020654141208, -685.2114163355603, -685.0118395455605, -679.446535922522, -661.7903219818169, -668.5809700800521, -392.65073222221304, -398.84299672047143, -398.64303000409217, -396.5873897207328, -406.5600420006523, -394.6360727251064, -396.7918960817547, -407.12093532453645, -388.60861462561036, -393.35315892908847, -411.64330698694374, -407.58868848805025, -413.4445527506167, -409.7477887209639, -410.8476676286851, -411.6965858043436, -409.49541528611815, -414.6165734848126, -410.78189820694985, -411.10542534911525]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.2271995032868268,1.13717436785916,0.13227810015040767,0.8543286581151898,0.0,5161.582,0.387,12.231,67200,67200,14,134400,57600,31.033333333333335,12.913888888888888,0.021944444444444447,0.024454752604166664,0.9412910342216492,1.1035066843032837,0.509319091796875,0.20716668701171875,0.19901361083984376
-388.60861462561036,-1584.889778251278,-809.962241854736,960.0,10,10,76800,0,76800,False,80,8,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-46-47,1708858007,28.96832847595215,229.39497423171997,11844,HPC005,10.33.1.26,229.39497423171997,0,8,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856, -1310.3131991394623, -1276.5567145080367, -1325.5607486501995, -1255.8885541757165, -1260.5756994238063, -1276.5022618981106, -1292.4767167352502, -1259.1955370789885, -1251.5859893569404, -1203.3780197123308, -1122.516150377544, -1119.099587212149, -1079.875843159467, -1084.3651645338732, -1111.009532230705, -1108.2249233333282, -1093.7781631213415, -1113.6647132519497, -1113.634210142058, -1113.2563557228507, -614.0073834982737, -719.2081326486775, -685.4067579503883, -687.865964532293, -604.0522605104616, -659.4782778227886, -654.600249834293, -659.8042219814562, -675.1686075501368, -694.8150298874224, -674.1938386754647, -664.1252280405103, -672.0374070012078, -651.602906228074, -666.6020654141208, -685.2114163355603, -685.0118395455605, -679.446535922522, -661.7903219818169, -668.5809700800521, -392.65073222221304, -398.84299672047143, -398.64303000409217, -396.5873897207328, -406.5600420006523, -394.6360727251064, -396.7918960817547, -407.12093532453645, -388.60861462561036, -393.35315892908847, -411.64330698694374, -407.58868848805025, -413.4445527506167, -409.7477887209639, -410.8476676286851, -411.6965858043436, -409.49541528611815, -414.6165734848126, -410.78189820694985, -411.10542534911525, -414.44788411924424, -407.91926732932444, -414.7240145831007, -406.21155885836566, -411.6864190603742, -414.170396808868, -412.64226077007345, -409.9259018465883, -411.0306328944465, -407.4981073841984]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.22757197754683256,1.139470254604876,0.13236759375620372,0.8550355242565898,0.0,5161.969,0.387,12.488,76800,76800,16,153600,57600,30.991891891891886,13.032432432432431,0.024324324324324326,0.024454752604166664,0.9007260799407959,2.719644069671631,0.5123422444661458,0.34423567708333336,0.1991964111328125
-365.86054283152424,-1584.889778251278,-761.6334167277486,960.0,10,10,86400,0,86400,False,90,9,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-47-16,1708858036,28.897591829299927,258.2925660610199,11844,HPC005,10.33.1.26,258.2925660610199,0,9,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856, -1310.3131991394623, -1276.5567145080367, -1325.5607486501995, -1255.8885541757165, -1260.5756994238063, -1276.5022618981106, -1292.4767167352502, -1259.1955370789885, -1251.5859893569404, -1203.3780197123308, -1122.516150377544, -1119.099587212149, -1079.875843159467, -1084.3651645338732, -1111.009532230705, -1108.2249233333282, -1093.7781631213415, -1113.6647132519497, -1113.634210142058, -1113.2563557228507, -614.0073834982737, -719.2081326486775, -685.4067579503883, -687.865964532293, -604.0522605104616, -659.4782778227886, -654.600249834293, -659.8042219814562, -675.1686075501368, -694.8150298874224, -674.1938386754647, -664.1252280405103, -672.0374070012078, -651.602906228074, -666.6020654141208, -685.2114163355603, -685.0118395455605, -679.446535922522, -661.7903219818169, -668.5809700800521, -392.65073222221304, -398.84299672047143, -398.64303000409217, -396.5873897207328, -406.5600420006523, -394.6360727251064, -396.7918960817547, -407.12093532453645, -388.60861462561036, -393.35315892908847, -411.64330698694374, -407.58868848805025, -413.4445527506167, -409.7477887209639, -410.8476676286851, -411.6965858043436, -409.49541528611815, -414.6165734848126, -410.78189820694985, -411.10542534911525, -414.44788411924424, -407.91926732932444, -414.7240145831007, -406.21155885836566, -411.6864190603742, -414.170396808868, -412.64226077007345, -409.9259018465883, -411.0306328944465, -407.4981073841984, -377.5800098452168, -375.3278135848936, -378.6605111993497, -370.36507257502666, -365.86054283152424, -381.2695045102582, -374.01220129591377, -376.9285873952686, -372.247126784628, -377.7767870964129]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.22792562448400056,1.1416830189037273,0.13245472245074347,0.8553001608052718,0.0,5163.428,0.387,12.589,86400,86400,18,172800,57600,31.19166666666667,13.333333333333334,0.021666666666666667,0.024454752604166664,0.8555012345314026,1.195969820022583,0.49300642903645836,0.059568817138671876,0.05919706726074219
-365.86054283152424,-1584.889778251278,-723.045700796092,960.0,10,10,96000,0,96000,False,100,10,a349b_00000,1c01fab9a77644318eaf56cec8bdf08a,2024-02-25_16-47-45,1708858065,28.836027145385742,287.12859320640564,11844,HPC005,10.33.1.26,287.12859320640564,0,10,"[-1525.83420197746, -1578.535558478593, -1564.7381580966646, -1501.229011713297, -1541.5770017154782, -1530.4851451688235, -1584.889778251278, -1554.4447280298932, -1551.292157874881, -1534.4668931518856, -1310.3131991394623, -1276.5567145080367, -1325.5607486501995, -1255.8885541757165, -1260.5756994238063, -1276.5022618981106, -1292.4767167352502, -1259.1955370789885, -1251.5859893569404, -1203.3780197123308, -1122.516150377544, -1119.099587212149, -1079.875843159467, -1084.3651645338732, -1111.009532230705, -1108.2249233333282, -1093.7781631213415, -1113.6647132519497, -1113.634210142058, -1113.2563557228507, -614.0073834982737, -719.2081326486775, -685.4067579503883, -687.865964532293, -604.0522605104616, -659.4782778227886, -654.600249834293, -659.8042219814562, -675.1686075501368, -694.8150298874224, -674.1938386754647, -664.1252280405103, -672.0374070012078, -651.602906228074, -666.6020654141208, -685.2114163355603, -685.0118395455605, -679.446535922522, -661.7903219818169, -668.5809700800521, -392.65073222221304, -398.84299672047143, -398.64303000409217, -396.5873897207328, -406.5600420006523, -394.6360727251064, -396.7918960817547, -407.12093532453645, -388.60861462561036, -393.35315892908847, -411.64330698694374, -407.58868848805025, -413.4445527506167, -409.7477887209639, -410.8476676286851, -411.6965858043436, -409.49541528611815, -414.6165734848126, -410.78189820694985, -411.10542534911525, -414.44788411924424, -407.91926732932444, -414.7240145831007, -406.21155885836566, -411.6864190603742, -414.170396808868, -412.64226077007345, -409.9259018465883, -411.0306328944465, -407.4981073841984, -377.5800098452168, -375.3278135848936, -378.6605111993497, -370.36507257502666, -365.86054283152424, -381.2695045102582, -374.01220129591377, -376.9285873952686, -372.247126784628, -377.7767870964129, -376.1887556150292, -374.2234402740061, -372.675482331687, -380.6635262820427, -380.3846949887379, -375.3729803710019, -374.6330829220066, -375.4730295229355, -370.6667699490617, -377.28081185530675]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.22825916879644775,1.1435362972679353,0.13252988569343643,0.8554760899485909,0.0,5160.061,0.388,12.687,96000,96000,20,192000,57600,30.897222222222222,13.347222222222221,0.01638888888888889,0.024454752604166664,0.8510974049568176,4.540517330169678,0.5197027587890625,0.3038951009114583,0.05870444742838542
