[0, -0.0013390303, -0.0027722786, -0.0038729347, 0, -0.004199375, 0, 0]
[0, -0.0038124165, 0, -0.004490158, 0, -0.003469911403954029, 0, -0.0018014386]
[0, -0.0031203118, -0.004280765, 0, 0, -0.0034799238, -0.0022812556, 0]
[-0.0040133614, 0, 0, 0, 0, -0.002080536, 0, -0.0037447554]
[-0.0034249348, -0.0043611946, -0.0026288223, -0.004165507, 0, 0, 0, -0.0016530637]
[0, 0, 0, 0, 0, 0, 0, 0]
[-0.0024460323620587587, 0, 0, 0, 0, 0, 0, -0.0035342346]
[0, 0, 0, -0.002831065794453025, 0, -0.0036892418, -0.003770885, 0]
[-0.0022643720731139183, -0.003842566, 0, -0.003098807, 0, 0, -0.002726574894040823, -0.004232879]
[-0.004311001, -0.0043671066, -0.0034448804799467325, 0, -0.004348582122474909, -0.0020272103, 0, 0]
[0, -0.003961667, 0, -0.001738002, -0.0021247102, 0, 0, -0.0042071803]
[-0.0037481096, -0.0018407116, 0, 0, -0.0030288147, -0.0011342886, -0.0028236907, -0.0026207836]
[-0.0028437146, -0.003391084, 0, 0, -0.0040011625, 0, 0, -0.0026665295]
[-0.002523115, 0, -0.0044191149063408375, 0, -0.0020108612, 0, 0, -0.0026612095534801483]
[0, 0, -0.0031040267, 0, -0.0034933193, 0, 0, -0.0028443376]
[0, -0.0014851383166387677, 0, 0, -0.0022010254, 0, 0, -0.0012108464]
[-0.0041880063, -0.002945719, -0.0025094743, -0.0042363135, 0, 0, 0, -0.0039195092]
[-0.002887923, -0.0034638527, 0, -0.0038780668, -0.0029561513, 0, -0.002831629943102598, -0.002364111]
[-0.003016245, 0, 0, -0.0042237286, -0.001318194787018001, 0, -0.0044348077, 0]
[0, 0, -0.0026155033, 0, 0, 0, 0, 0]
[-0.0025642603, 0, -0.0010384398, 0, -0.0043601897, 0, 0, -0.003179088]
[0, 0, 0, 0, 0, 0, -0.0039572013, 0]
[-0.0025704054, 0, -0.003975240513682365, 0, -0.0035827414, 0, 0, 0]
[-0.0027696406, -0.0028304984, -0.0038823248, 0, 0, 0, -0.0024469069, -0.0036282106]
[-0.0037603984, 0, -0.0032911438, -0.0044816188, 0, 0, 0, 0]
[0, -0.0030405407, 0, 0, 0, -0.0028613366, 0, -0.0028253936]
[0, 0, 0, 0, 0, -0.0043312274, -0.0031377317, 0]
[-0.0014345325, -0.002787595381960273, -0.0037445894, 0, -0.0031784102, -0.002961595, 0, 0]
[0, 0, 0, -0.003442652, 0, 0, 0, 0]
[0, -0.0023748951, -0.0042002294, 0, 0, 0, 0, -0.003727228380739689]
[0, 0, 0, 0, 0, 0, 0, 0]
[-0.0027967028, -0.0029711707, 0, -0.002420465, 0, 0, -0.002554196, 0]
[0, 0, 0, 0, 0, 0, -0.0033003304, -0.0037673654]
[0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, -0.0020328168757259846, -0.0017067569, 0, 0, 0, -0.003098164]
[-0.0021939042, 0, -0.004131125, 0, 0, 0, 0, -0.0032103136]
[0, 0, 0, -0.003936323, 0, 0, 0, -0.0028463628]
[0, 0, 0, 0, 0, 0, 0, -0.0019178195]
[0, -0.0018755579, -0.0016026808, -0.0023839304, 0, 0, -0.00090131594, -0.0014606455]
[-0.0041581416, 0, 0, -0.0028428594, 0, 0, 0, -0.004159448]
[0, 0, -0.00252368, 0, 0, -0.0028231682, 0, -0.002247779]
[0, -0.003798052202910185, 0, -0.004497402813285589, 0, 0, 0, 0]
[-0.0028849826, -0.0022243483, 0, 0, -0.0031138991, 0, 0, 0]
[0, 0, -0.0019027961, 0, 0, -0.0037391323130577803, -0.0027759897, -0.0040711225010454655]
[-0.0022615297, -0.003459688276052475, -0.002425031, 0, -0.0031713655, -0.0026875706389546394, 0, 0]
