episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-1255.1311801621475,-1255.1311801621475,-1255.1311801621475,960.0,1,1,7680,0,7680,False,1,1,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-18,1708845318,3.366025447845459,3.366025447845459,19060,HPC005,10.33.1.26,3.366025447845459,0,1,[-1255.1311801621475],[960],0.4774360577348119,1.3292634648413364,0.12551113172326697,0.784476267311501,0.0,2638.674,2910.553,0.51,15052455.477,735.422,10442.982,3.385,7680,7680,7680,7680,40.26,11.92,0.174,0.02865397135416666,0.0,0.19999999999999996,0.0005000000000000001,164.8989109742014,0.024661735551872926,164.89483278676084,-0.0001326469998610647,0.00662128614816251,2.190707746304964,0.01
-1158.5284294159912,-1255.1311801621475,-1206.8298047890694,960.0,1,1,15360,0,15360,False,2,2,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-21,1708845321,3.1614322662353516,6.5274577140808105,19060,HPC005,10.33.1.26,6.5274577140808105,0,2,"[-1255.1311801621475, -1158.5284294159912]","[960, 960]",0.4699797687422105,1.3050920491000353,0.12332126959968572,0.7692620549491214,0.0,2923.621,2626.879,0.423,18168220.372,731.112,10504.541,3.013,15360,15360,15360,15360,33.025,12.0,0.1575,0.029296875,0.0,0.19999999999999996,0.0005000000000000001,54.74189612739965,0.026052729146996217,54.73565361374303,-0.00012347180592386345,0.009012102179871076,2.161328180840141,0.01
-1122.8374270502884,-1255.1311801621475,-1178.832345542809,960.0,1,1,23040,0,23040,False,3,3,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-25,1708845325,3.3150157928466797,9.84247350692749,19060,HPC005,10.33.1.26,9.84247350692749,0,3,"[-1255.1311801621475, -1158.5284294159912, -1122.8374270502884]","[960, 960, 960]",0.4688871549295492,1.300485077701967,0.12277521291383464,0.7638646866721892,0.0,3054.875,2514.015,0.352,21804324.043,735.974,10435.148,3.012,23040,23040,23040,23040,34.82,12.0,0.10400000000000001,0.028523763020833336,0.0,0.19999999999999996,0.0005000000000000001,20.14156642713045,0.026384854731172948,20.135322966073687,0.00031631243856329664,0.007151944079324542,2.1571627416108785,0.01
-1061.9437661024983,-1255.1311801621475,-1149.6102006827314,960.0,1,1,30720,0,30720,False,4,4,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-28,1708845328,3.541747808456421,13.384221315383911,19060,HPC005,10.33.1.26,13.384221315383911,0,4,"[-1255.1311801621475, -1158.5284294159912, -1122.8374270502884, -1061.9437661024983]","[960, 960, 960, 960]",0.4716590131471028,1.3052930990042608,0.12302393277068041,0.7630364473115374,0.0,3168.678,2423.724,0.376,20439247.919,751.716,10216.623,2.941,30720,30720,30720,30720,42.28000000000001,12.02,0.082,0.029288736979166664,0.0,0.19999999999999996,0.0005000000000000001,7.874540825423441,0.030095890296108433,7.864535231339304,-0.0003963191258279901,0.006654558009233226,2.1421172869832894,0.01
-984.5222572097904,-1255.1311801621475,-1116.592611988143,960.0,1,1,38400,0,38400,False,5,5,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-31,1708845331,3.2041146755218506,16.58833599090576,19060,HPC005,10.33.1.26,16.58833599090576,0,5,"[-1255.1311801621475, -1158.5284294159912, -1122.8374270502884, -1061.9437661024983, -984.5222572097904]","[960, 960, 960, 960, 960]",0.472532054691534,1.3062356701517361,0.12292480197363553,0.7613894456318351,0.0,3197.712,2401.717,0.369,20806261.93,743.549,10328.845,2.881,38400,38400,38400,38400,32.324999999999996,12.0,0.0475,0.030049641927083332,0.0,0.19999999999999996,0.0005000000000000001,7.4730698297682565,0.016837765646510218,7.474904824440417,-7.073502791555304e-05,0.011110333573876568,2.089472827158476,0.01
-953.549679597689,-1255.1311801621475,-1089.4187899230674,960.0,1,1,46080,0,46080,False,6,6,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-35,1708845335,3.672729253768921,20.261065244674683,19060,HPC005,10.33.1.26,20.261065244674683,0,6,"[-1255.1311801621475, -1158.5284294159912, -1122.8374270502884, -1061.9437661024983, -984.5222572097904, -953.549679597689]","[960, 960, 960, 960, 960, 960]",0.47478309050770956,1.3117731127231875,0.12317311597616204,0.7635337259407793,0.0,3274.243,2345.581,0.343,22421523.007,744.526,10315.284,2.876,46080,46080,46080,46080,47.760000000000005,12.1,0.10200000000000001,0.02792154947916667,0.0,0.19999999999999996,0.0005000000000000001,7.3824242651462555,0.018789853863908274,7.3809639113514045,-6.106731138731305e-05,0.016174698538586534,2.056437009259274,0.01
-816.1699606033862,-1255.1311801621475,-1050.3832428773987,960.0,1,1,53760,0,53760,False,7,7,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-38,1708845338,3.1567070484161377,23.41777229309082,19060,HPC005,10.33.1.26,23.41777229309082,0,7,"[-1255.1311801621475, -1158.5284294159912, -1122.8374270502884, -1061.9437661024983, -984.5222572097904, -953.549679597689, -816.1699606033862]","[960, 960, 960, 960, 960, 960, 960]",0.47591475652029996,1.3135889321160208,0.12317191018199872,0.7639596761027764,0.0,3267.359,2350.522,0.387,19819441.245,739.08,10391.298,2.774,53760,53760,53760,53760,32.025000000000006,12.1,0.0975,0.0279541015625,0.0,0.19999999999999996,0.0005000000000000001,7.082913893618081,0.018618595198188957,7.080678880606827,0.0005980039897717928,0.015607164243096792,1.9505254438048916,0.01
-638.9876002830233,-1255.1311801621475,-998.9587875531017,960.0,1,1,61440,0,61440,False,8,8,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-41,1708845341,3.138420343399048,26.556192636489868,19060,HPC005,10.33.1.26,26.556192636489868,0,8,"[-1255.1311801621475, -1158.5284294159912, -1122.8374270502884, -1061.9437661024983, -984.5222572097904, -953.549679597689, -816.1699606033862, -638.9876002830233]","[960, 960, 960, 960, 960, 960, 960, 960]",0.476159039754105,1.3133575834113498,0.12305832858605195,0.7635951730135058,0.0,3254.245,2359.995,0.366,21007421.355,736.523,10427.369,2.766,61440,61440,61440,61440,30.939999999999998,12.06,0.064,0.026814778645833336,0.0,0.19999999999999996,0.0005000000000000001,6.8243103011658315,0.01804371295790923,6.821439294438613,-0.00678685072221254,0.013798687771333406,1.7932469029175608,0.01
-571.8794887529393,-1255.1311801621475,-951.5055321308614,960.0,1,1,69120,0,69120,False,9,9,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-45,1708845345,3.268188714981079,29.824381351470947,19060,HPC005,10.33.1.26,29.824381351470947,0,9,"[-1255.1311801621475, -1158.5284294159912, -1122.8374270502884, -1061.9437661024983, -984.5222572097904, -953.549679597689, -816.1699606033862, -638.9876002830233, -571.8794887529393]","[960, 960, 960, 960, 960, 960, 960, 960, 960]",0.4762481145771733,1.3129598764774084,0.12298127873007994,0.7631610039076077,0.0,3257.676,2357.509,0.349,22007917.14,735.033,10448.513,2.752,69120,69120,69120,69120,33.074999999999996,12.1,0.05,0.027058919270833332,0.0,0.19999999999999996,0.0005000000000000001,3.982485161015862,0.020986696591870368,3.9762861983556497,-0.011661264457200704,0.014482360785462478,1.7684186085274345,0.01
-545.9213738061476,-1255.1311801621475,-910.94711629839,960.0,1,1,76800,0,76800,False,10,10,9f140_00000,7c3f63bed2f549bdbae06302dabe0e30,2024-02-25_13-15-48,1708845348,3.414313316345215,33.23869466781616,19060,HPC005,10.33.1.26,33.23869466781616,0,10,"[-1255.1311801621475, -1158.5284294159912, -1122.8374270502884, -1061.9437661024983, -984.5222572097904, -953.549679597689, -816.1699606033862, -638.9876002830233, -571.8794887529393, -545.9213738061476]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",0.4765793515125664,1.3129321522143131,0.1229451840142537,0.7628296471737042,0.0,3269.915,2348.685,0.336,22868276.814,739.603,10383.944,2.74,76800,76800,76800,76800,39.559999999999995,12.1,0.048,0.027840169270833336,0.0,0.19999999999999996,0.0005000000000000001,2.5845715138865146,0.021439624558153906,2.578867935232426,-0.014913074280086317,0.007825611345029565,1.7301205898586072,0.01
