episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_shared_policy_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
-71.06969676298908,-199.74453213269868,-118.42101259256243,25.0,128,1,3200,0,9600,True,128,1,259f7_00000,6e908e5cbe7e4e36987dba85307de0c6,2023-12-06_13-50-50,1701849050,6.8689656257629395,6.8689656257629395,9865,HPC005,10.33.1.26,6.8689656257629395,0,1,-66.58151071089961,-23.68989892099634,-39.473670864187476,"[-106.12878244168367, -110.75492417275866, -94.12541883812975, -99.37877765702424, -168.9138579130116, -119.59251380115859, -100.29871854350993, -106.03759735470163, -135.6599800419437, -167.0459594148293, -91.63224689792423, -120.8008075520997, -115.59601902891785, -136.24812607129488, -93.10564296006339, -107.14878775296292, -84.10262013965303, -71.06969676298908, -199.00055699258021, -107.08956225192371, -178.7072102611935, -139.13039455033442, -106.34171284719314, -111.87939162022212, -119.646650662413, -99.68808501958061, -113.41680111234427, -107.67958468605431, -114.45693384537087, -105.0565254749051, -95.99672008623413, -130.87522110358827, -117.98093398481892, -109.03501169118405, -113.17834935161032, -113.23777096550765, -124.60005354347383, -78.12826553153552, -95.38923596119321, -106.1798120899595, -97.12688388240316, -199.74453213269868, -105.4212556558547, -123.81688720467905, -127.99828368127629, -102.85926159337822, -155.33722425850323, -111.71610941092459, -118.23236660707529, -121.68100185300688, -141.6510445515026, -117.18924572641605, -110.88310710363307, -152.45486874496459, -96.1948582607602, -96.68009308844425, -98.1215001468827, -71.91260806841356, -116.4083257883981, -90.15430723079612, -140.48007138794802, -137.54142298403136, -89.67864611309177, -124.92233323105361, -180.1437625269514, -121.94566233731236, -114.01997683944637, -102.70253594975702, -142.08341680403188, -107.40729917783604, -155.94925889034855, -108.17418350814076, -99.76665733581036, -144.22882191077915, -126.29075124623535, -88.3744271237407, -151.36418938086683, -127.70796291894007, -172.9817434088127, -115.7893178036471, -169.303217757564, -112.90531533795082, -105.94532201510778, -120.01274601157992, -115.65688010091777, -96.78280631350705, -148.17715139663284, -177.84428678301336, -97.2518844756885, -139.594841371026, -103.0299158332318, -159.04866329497713, -106.57188434483248, -105.8755309038435, -130.74473386283177, -98.09196533103592, -128.96336499436975, -132.47088686516318, -122.22299721135688, -95.9014296711578, -94.18134398125343, -99.60301694701188, -110.63812740160782, -98.27902817936507, -105.74782825214989, -100.74614218531029, -83.48185381110437, -131.51743918350522, -79.7756803043387, -124.5728144022673, -117.73790425012979, -115.49641592794748, -118.31075712286828, -132.12937072530565, -103.13893140037372, -125.33760237941684, -116.24164592322545, -166.18645532985403, -126.70714107081432, -93.95323684396705, -83.31198419160451, -125.25248876638874, -144.28155743096707, -97.14080897675309, -77.40212492864323, -85.1666387069477, -126.71647855580927, -186.96750394660341]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[-35.37626081389454, -35.37626081389454, -35.37626081389454, -36.91830805758623, -36.91830805758623, -36.91830805758623, -31.375139612709884, -31.375139612709884, -31.375139612709884, -33.12625921900807, -33.12625921900807, -33.12625921900807, -56.304619304337194, -56.304619304337194, -56.304619304337194, -39.86417126705285, -39.86417126705285, -39.86417126705285, -33.432906181169976, -33.432906181169976, -33.432906181169976, -35.34586578490054, -35.34586578490054, -35.34586578490054, -45.219993347314556, -45.219993347314556, -45.219993347314556, -55.681986471609754, -55.681986471609754, -55.681986471609754, -30.544082299308073, -30.544082299308073, -30.544082299308073, -40.266935850699916, -40.266935850699916, -40.266935850699916, -38.53200634297264, -38.53200634297264, -38.53200634297264, -45.41604202376498, -45.41604202376498, -45.41604202376498, -31.035214320021147, -31.035214320021147, -31.035214320021147, -35.716262584320965, -35.716262584320965, -35.716262584320965, -28.034206713217678, -28.034206713217678, -28.034206713217678, -23.68989892099634, -23.68989892099634, -23.68989892099634, -66.33351899752678, -66.33351899752678, -66.33351899752678, -35.696520750641234, -35.696520750641234, -35.696520750641234, -59.56907008706452, -59.56907008706452, -59.56907008706452, -46.37679818344482, -46.37679818344482, -46.37679818344482, -35.44723761573105, -35.44723761573105, -35.44723761573105, -37.29313054007406, -37.29313054007406, -37.29313054007406, -39.88221688747101, -39.88221688747101, -39.88221688747101, -33.229361673193544, -33.229361673193544, -33.229361673193544, -37.80560037078144, -37.80560037078144, -37.80560037078144, -35.89319489535144, -35.89319489535144, -35.89319489535144, -38.1523112817903, -38.1523112817903, -38.1523112817903, -35.018841824968376, -35.018841824968376, -35.018841824968376, -31.99890669541137, -31.99890669541137, -31.99890669541137, -43.6250737011961, -43.6250737011961, -43.6250737011961, -39.326977994939654, -39.326977994939654, -39.326977994939654, -36.345003897061346, -36.345003897061346, -36.345003897061346, -37.72611645053676, -37.72611645053676, -37.72611645053676, -37.745923655169165, -37.745923655169165, -37.745923655169165, -41.53335118115796, -41.53335118115796, -41.53335118115796, -26.042755177178535, -26.042755177178535, -26.042755177178535, -31.79641198706439, -31.79641198706439, -31.79641198706439, -35.39327069665316, -35.39327069665316, -35.39327069665316, -32.37562796080103, -32.37562796080103, -32.37562796080103, -66.58151071089961, -66.58151071089961, -66.58151071089961, -35.14041855195157, -35.14041855195157, -35.14041855195157, -41.272295734893014, -41.272295734893014, -41.272295734893014, -42.66609456042544, -42.66609456042544, -42.66609456042544, -34.28642053112606, -34.28642053112606, -34.28642053112606, -51.77907475283444, -51.77907475283444, -51.77907475283444, -37.23870313697487, -37.23870313697487, -37.23870313697487, -39.41078886902508, -39.41078886902508, -39.41078886902508, -40.56033395100227, -40.56033395100227, -40.56033395100227, -47.21701485050086, -47.21701485050086, -47.21701485050086, -39.06308190880536, -39.06308190880536, -39.06308190880536, -36.961035701211046, -36.961035701211046, -36.961035701211046, -50.818289581654874, -50.818289581654874, -50.818289581654874, -32.06495275358673, -32.06495275358673, -32.06495275358673, -32.22669769614808, -32.22669769614808, -32.22669769614808, -32.70716671562755, -32.70716671562755, -32.70716671562755, -23.970869356137857, -23.970869356137857, -23.970869356137857, -38.80277526279937, -38.80277526279937, -38.80277526279937, -30.051435743598713, -30.051435743598713, -30.051435743598713, -46.826690462649324, -46.826690462649324, -46.826690462649324, -45.847140994677126, -45.847140994677126, -45.847140994677126, -29.892882037697266, -29.892882037697266, -29.892882037697266, -41.64077774368453, -41.64077774368453, -41.64077774368453, -60.047920842317154, -60.047920842317154, -60.047920842317154, -40.64855411243744, -40.64855411243744, -40.64855411243744, -38.0066589464821, -38.0066589464821, -38.0066589464821, -34.23417864991901, -34.23417864991901, -34.23417864991901, -47.3611389346773, -47.3611389346773, -47.3611389346773, -35.8024330592787, -35.8024330592787, -35.8024330592787, -51.98308629678285, -51.98308629678285, -51.98308629678285, -36.058061169380245, -36.058061169380245, -36.058061169380245, -33.2555524452701, -33.2555524452701, -33.2555524452701, -48.07627397025972, -48.07627397025972, -48.07627397025972, -42.09691708207846, -42.09691708207846, -42.09691708207846, -29.45814237458023, -29.45814237458023, -29.45814237458023, -50.45472979362229, -50.45472979362229, -50.45472979362229, -42.56932097298, -42.56932097298, -42.56932097298, -57.66058113627088, -57.66058113627088, -57.66058113627088, -38.59643926788236, -38.59643926788236, -38.59643926788236, -56.434405919187995, -56.434405919187995, -56.434405919187995, -37.63510511265029, -37.63510511265029, -37.63510511265029, -35.31510733836924, -35.31510733836924, -35.31510733836924, -40.00424867052664, -40.00424867052664, -40.00424867052664, -38.55229336697257, -38.55229336697257, -38.55229336697257, -32.26093543783569, -32.26093543783569, -32.26093543783569, -49.39238379887758, -49.39238379887758, -49.39238379887758, -59.28142892767112, -59.28142892767112, -59.28142892767112, -32.4172948252295, -32.4172948252295, -32.4172948252295, -46.53161379034198, -46.53161379034198, -46.53161379034198, -34.34330527774393, -34.34330527774393, -34.34330527774393, -53.016221098325744, -53.016221098325744, -53.016221098325744, -35.52396144827749, -35.52396144827749, -35.52396144827749, -35.291843634614494, -35.291843634614494, -35.291843634614494, -43.58157795427723, -43.58157795427723, -43.58157795427723, -32.697321777011986, -32.697321777011986, -32.697321777011986, -42.987788331456585, -42.987788331456585, -42.987788331456585, -44.15696228838768, -44.15696228838768, -44.15696228838768, -40.74099907045228, -40.74099907045228, -40.74099907045228, -31.967143223719276, -31.967143223719276, -31.967143223719276, -31.393781327084447, -31.393781327084447, -31.393781327084447, -33.20100564900397, -33.20100564900397, -33.20100564900397, -36.87937580053594, -36.87937580053594, -36.87937580053594, -32.75967605978834, -32.75967605978834, -32.75967605978834, -35.24927608404997, -35.24927608404997, -35.24927608404997, -33.58204739510344, -33.58204739510344, -33.58204739510344, -27.827284603701443, -27.827284603701443, -27.827284603701443, -43.839146394501775, -43.839146394501775, -43.839146394501775, -26.591893434779582, -26.591893434779582, -26.591893434779582, -41.52427146742243, -41.52427146742243, -41.52427146742243, -39.245968083376596, -39.245968083376596, -39.245968083376596, -38.498805309315834, -38.498805309315834, -38.498805309315834, -39.436919040956084, -39.436919040956084, -39.436919040956084, -44.04312357510185, -44.04312357510185, -44.04312357510185, -34.37964380012457, -34.37964380012457, -34.37964380012457, -41.77920079313892, -41.77920079313892, -41.77920079313892, -38.747215307741804, -38.747215307741804, -38.747215307741804, -55.39548510995129, -55.39548510995129, -55.39548510995129, -42.23571369027146, -42.23571369027146, -42.23571369027146, -31.31774561465567, -31.31774561465567, -31.31774561465567, -27.770661397201515, -27.770661397201515, -27.770661397201515, -41.75082958879623, -41.75082958879623, -41.75082958879623, -48.09385247698901, -48.09385247698901, -48.09385247698901, -32.38026965891768, -32.38026965891768, -32.38026965891768, -25.800708309547748, -25.800708309547748, -25.800708309547748, -28.388879568982553, -28.388879568982553, -28.388879568982553, -42.23882618526973, -42.23882618526973, -42.23882618526973, -62.322501315534446, -62.322501315534446, -62.322501315534446]",0.2990235242572511,1.1312642048314674,0.06854485735525305,0.59430854687725,0.0,6801.271,470.5,2.606,1227863.215,87.74,36471.515,1.741,3200,9600,3200,9600,29.410000000000004,63.339999999999996,0.2,0.0005000000000000001,495.7231140136719,-0.0054625839128469526,495.74346923828125,0.0004750370979309082,0.005733089270773227,1.6036668181419373,0.009999999999999998
