episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-248.04339717177652,-799.9309662198092,-544.3993023825026,960.0,5,5,220000,0,220000,False,45,11,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-16-12,1702707372,10.214113473892212,108.02231931686401,35569,HPC005,10.33.1.26,108.02231931686401,0,11,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9879.925,2024.307,0.243,82249318.561,1001.705,19965.965,8.376,220000,220000,220000,220000,35.67857142857143,22.835714285714282,0.12642857142857142,0.01672944568452381,0.0,0.0001953125,0.0005,6.592088222503662,-0.0009596706307490876,6.610286474227905,-0.00015783309936523438,0.0006056388067773311,1.723896086215973,0.01
-201.53940267159442,-799.9309662198092,-513.4109130028489,960.0,5,5,240000,0,240000,False,50,12,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-16-22,1702707382,10.804351329803467,118.82667064666748,35569,HPC005,10.33.1.26,118.82667064666748,0,12,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9943.023,2011.461,0.241,83088431.062,1005.906,19882.579,8.459,240000,240000,240000,240000,41.478571428571435,23.021428571428572,0.1492857142857143,0.018327985491071428,0.0,9.765625e-05,0.0005,4.2060253620147705,-0.0006965486305752222,4.223185062408447,3.6388635635375977e-05,0.0004888288262001605,1.6463128328323364,0.01
-201.53940267159442,-799.9309662198092,-513.4109130028489,960.0,0,5,260000,0,260000,False,50,13,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-16-32,1702707392,9.716905117034912,128.5435757637024,35569,HPC005,10.33.1.26,128.5435757637024,0,13,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9955.885,2008.862,0.241,82842267.43,1006.416,19872.503,8.407,260000,260000,260000,260000,32.5,23.246153846153845,0.0038461538461538464,0.01819786658653846,0.0,4.8828125e-05,0.0005,3.355343818664551,-0.00043391400403436364,3.3715587854385376,-8.672475814819336e-05,0.00037265801106256546,1.5781229138374329,0.01
-183.20193557990342,-799.9309662198092,-485.15199907847017,960.0,5,5,280000,0,280000,False,55,14,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-16-42,1702707402,10.191943407058716,138.7355191707611,35569,HPC005,10.33.1.26,138.7355191707611,0,14,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124, -183.20193557990342, -208.04049863134068, -213.58333452616822, -223.010142009944, -184.97838842605753]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",10032.735,1993.474,0.239,83726998.702,1003.837,19923.551,8.406,280000,280000,280000,280000,35.55714285714286,23.342857142857145,0.07214285714285715,0.017333984375,0.0,2.44140625e-05,0.0005,2.021968901157379,-0.00022989081659119392,2.037395656108856,0.00027424097061157227,0.0002695837758264208,1.5196849703788757,0.01
-175.32491453418515,-799.9309662198092,-460.54521569594783,960.0,5,5,300000,0,300000,False,60,15,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-16-52,1702707412,9.94752836227417,148.68304753303528,35569,HPC005,10.33.1.26,148.68304753303528,0,15,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124, -183.20193557990342, -208.04049863134068, -213.58333452616822, -223.010142009944, -184.97838842605753, -202.51869446675715, -195.4611289482937, -182.01758691617385, -175.32491453418515, -194.03066757560438]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",10072.219,1985.66,0.239,83793906.703,1008.103,19839.244,8.412,300000,300000,300000,300000,33.95384615384615,23.28461538461539,0.06076923076923077,0.016845703125,0.0,1.220703125e-05,0.0005,1.329949975013733,-0.00015997009398560635,1.3448233008384705,-0.00035494565963745117,0.00020165128989368952,1.4713389873504639,0.01
-169.9924826328381,-799.9309662198092,-438.58423582986984,960.0,5,5,320000,0,320000,False,65,16,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-17-03,1702707423,10.373871803283691,159.05691933631897,35569,HPC005,10.33.1.26,159.05691933631897,0,16,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124, -183.20193557990342, -208.04049863134068, -213.58333452616822, -223.010142009944, -184.97838842605753, -202.51869446675715, -195.4611289482937, -182.01758691617385, -175.32491453418515, -194.03066757560438, -169.9924826328381, -189.35050228576947, -170.20111402586215, -173.09261495177736, -172.6256732884221]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",10167.357,1967.079,0.257,77953796.116,1011.883,19765.13,8.449,320000,320000,320000,320000,36.699999999999996,23.12857142857143,0.11357142857142859,0.0169677734375,0.0,6.103515625e-06,0.0005,1.2603349089622498,-2.909011778839954e-05,1.2746883630752563,-0.0004947781562805176,0.00011866882656219602,1.432431936264038,0.01
-169.9924826328381,-799.9309662198092,-419.9485300916049,960.0,5,5,340000,0,340000,False,70,17,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-17-13,1702707433,9.941365003585815,168.99828433990479,35569,HPC005,10.33.1.26,168.99828433990479,0,17,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124, -183.20193557990342, -208.04049863134068, -213.58333452616822, -223.010142009944, -184.97838842605753, -202.51869446675715, -195.4611289482937, -182.01758691617385, -175.32491453418515, -194.03066757560438, -169.9924826328381, -189.35050228576947, -170.20111402586215, -173.09261495177736, -172.6256732884221, -181.31688582584377, -177.69115584997652, -175.98744865124576, -177.3272301842591, -176.09905695947498]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",10205.503,1959.727,0.256,78186298.816,1004.847,19903.536,8.516,340000,340000,340000,340000,31.853846153846156,23.176923076923078,0.024615384615384615,0.0167079827724359,0.0,3.0517578125e-06,0.0005,1.2280254364013672,2.7550887939042923e-05,1.2420406937599182,0.00013208389282226562,4.275919831140968e-05,1.404283344745636,0.01
-169.9924826328381,-799.9309662198092,-403.70828519885634,960.0,5,5,360000,0,360000,False,75,18,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-17-22,1702707442,9.52480435371399,178.52308869361877,35569,HPC005,10.33.1.26,178.52308869361877,0,18,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124, -183.20193557990342, -208.04049863134068, -213.58333452616822, -223.010142009944, -184.97838842605753, -202.51869446675715, -195.4611289482937, -182.01758691617385, -175.32491453418515, -194.03066757560438, -169.9924826328381, -189.35050228576947, -170.20111402586215, -173.09261495177736, -172.6256732884221, -181.31688582584377, -177.69115584997652, -175.98744865124576, -177.3272301842591, -176.09905695947498, -175.10572507475337, -176.78235668881294, -173.3508090160951, -177.87271393059973, -178.61267879162273]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",10134.653,1973.427,0.259,77228944.946,1001.698,19966.092,8.342,360000,360000,360000,360000,29.98461538461538,23.515384615384615,0.005384615384615385,0.016682942708333336,0.0,1.52587890625e-06,0.0005,1.0976706147193909,-2.2983552394606477e-07,1.1115559935569763,-0.00031763315200805664,2.5386841131513904e-05,1.3885177373886108,0.01
-169.9924826328381,-799.9309662198092,-403.70828519885634,960.0,0,5,380000,0,380000,False,75,19,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-17-32,1702707452,9.529151916503906,188.05224061012268,35569,HPC005,10.33.1.26,188.05224061012268,0,19,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124, -183.20193557990342, -208.04049863134068, -213.58333452616822, -223.010142009944, -184.97838842605753, -202.51869446675715, -195.4611289482937, -182.01758691617385, -175.32491453418515, -194.03066757560438, -169.9924826328381, -189.35050228576947, -170.20111402586215, -173.09261495177736, -172.6256732884221, -181.31688582584377, -177.69115584997652, -175.98744865124576, -177.3272301842591, -176.09905695947498, -175.10572507475337, -176.78235668881294, -173.3508090160951, -177.87271393059973, -178.61267879162273]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",10044.957,1991.049,0.259,77243167.587,995.67,20086.982,9.024,380000,380000,380000,380000,29.83846153846154,23.215384615384615,0.012307692307692308,0.016682942708333336,0.0,7.62939453125e-07,0.0005,1.0970461964607239,-5.902099441712494e-05,1.1109516620635986,-0.0004334449768066406,6.954266924452668e-05,1.3846458196640015,0.01
-169.9924826328381,-799.9309662198092,-389.3411102308804,960.0,5,5,400000,0,400000,False,80,20,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-17-41,1702707461,9.539859771728516,197.5921003818512,35569,HPC005,10.33.1.26,197.5921003818512,0,20,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124, -183.20193557990342, -208.04049863134068, -213.58333452616822, -223.010142009944, -184.97838842605753, -202.51869446675715, -195.4611289482937, -182.01758691617385, -175.32491453418515, -194.03066757560438, -169.9924826328381, -189.35050228576947, -170.20111402586215, -173.09261495177736, -172.6256732884221, -181.31688582584377, -177.69115584997652, -175.98744865124576, -177.3272301842591, -176.09905695947498, -175.10572507475337, -176.78235668881294, -173.3508090160951, -177.87271393059973, -178.61267879162273, -176.80342468968576, -172.31734884670877, -172.90752212056387, -176.8988295523808, -170.24030334687154]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",10008.241,1998.353,0.24,83253354.506,991.364,20174.223,8.977,400000,400000,400000,400000,29.883333333333336,23.308333333333337,0.009166666666666667,0.016682942708333336,0.0,3.814697265625e-07,0.0005,0.9235414266586304,3.410034280967866e-05,0.9373854994773865,0.00013622641563415527,7.868257342891205e-05,1.3878186345100403,0.01
-169.9924826328381,-799.9309662198092,-376.8323510219789,960.0,5,5,420000,0,420000,False,85,21,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-17-51,1702707471,9.506141662597656,207.09824204444885,35569,HPC005,10.33.1.26,207.09824204444885,0,21,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124, -183.20193557990342, -208.04049863134068, -213.58333452616822, -223.010142009944, -184.97838842605753, -202.51869446675715, -195.4611289482937, -182.01758691617385, -175.32491453418515, -194.03066757560438, -169.9924826328381, -189.35050228576947, -170.20111402586215, -173.09261495177736, -172.6256732884221, -181.31688582584377, -177.69115584997652, -175.98744865124576, -177.3272301842591, -176.09905695947498, -175.10572507475337, -176.78235668881294, -173.3508090160951, -177.87271393059973, -178.61267879162273, -176.80342468968576, -172.31734884670877, -172.90752212056387, -176.8988295523808, -170.24030334687154, -180.23875109223292, -178.18440281340472, -174.43425950678323, -172.8559215883443, -177.74768339700924]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9934.086,2013.27,0.241,82858632.951,990.228,20197.368,8.867,420000,420000,420000,420000,29.88461538461539,23.338461538461537,0.012307692307692308,0.016682942708333336,0.0,1.9073486328125e-07,0.0005,0.8317780196666718,-7.026634243079144e-05,0.8457687497138977,-0.0004742145538330078,7.171898615521144e-05,1.3920543193817139,0.01
-169.9924826328381,-799.9309662198092,-365.5238933851788,960.0,5,5,440000,0,440000,False,90,22,5b52b_00000,a866316dfdb947d2ab867a1240bc300a,2023-12-16_12-18-00,1702707480,9.4607412815094,216.55898332595825,35569,HPC005,10.33.1.26,216.55898332595825,0,22,"[-792.4276380634492, -799.9309662198092, -797.4023668595621, -776.2104047811908, -779.4890465697874, -749.2335179334315, -737.0920123868765, -694.4880173591667, -738.8772614825548, -740.6305391683363, -669.8479771645787, -698.8230288438879, -666.6709548749758, -698.2145445414785, -639.6486102155069, -619.3355831919444, -608.5132121536969, -629.6421325540581, -602.0219918276034, -633.2161407490582, -570.6297926181021, -554.8953131794527, -567.9012567978497, -557.0362210726076, -580.4829024285128, -441.6308957981312, -480.45659099383073, -495.6366080292875, -487.61533067660565, -472.82430197832144, -394.9075164234257, -387.75721200526544, -435.23711010013193, -399.983573056761, -398.9885326847018, -368.90821670426334, -339.26851353468413, -342.3598499036431, -376.6276752187334, -363.68615123185805, -248.04339717177652, -275.5346919849968, -294.8748724188957, -317.30653811320246, -273.65959614661944, -251.850852801495, -201.53940267159442, -235.65543913281073, -238.70723043112068, -244.82411789281124, -183.20193557990342, -208.04049863134068, -213.58333452616822, -223.010142009944, -184.97838842605753, -202.51869446675715, -195.4611289482937, -182.01758691617385, -175.32491453418515, -194.03066757560438, -169.9924826328381, -189.35050228576947, -170.20111402586215, -173.09261495177736, -172.6256732884221, -181.31688582584377, -177.69115584997652, -175.98744865124576, -177.3272301842591, -176.09905695947498, -175.10572507475337, -176.78235668881294, -173.3508090160951, -177.87271393059973, -178.61267879162273, -176.80342468968576, -172.31734884670877, -172.90752212056387, -176.8988295523808, -170.24030334687154, -180.23875109223292, -178.18440281340472, -174.43425950678323, -172.8559215883443, -177.74768339700924, -175.25949658424324, -174.23670305405403, -174.42477255422972, -172.00581046772814, -170.47378513762789]","[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]",9802.19,2040.36,0.242,82687116.806,985.756,20288.988,9.266,440000,440000,440000,440000,29.592307692307692,23.623076923076926,0.0,0.016682942708333336,0.0,9.5367431640625e-08,0.0005,0.8681671321392059,-1.722030706297062e-05,0.8821684420108795,-0.00020515918731689453,5.993945583127047e-05,1.3984065651893616,0.01
