[-0.0038519327, 0, 0, -0.002746494, -0.00421376, -0.0025292886, 0, 0]
[-0.0037847785, -0.0021990507, -0.004183629, -0.004142923, -0.0011771434, 0, 0, 0]
[0, 0, 0, 0, 0, -0.0026909176, 0, -0.0026684739]
[0, 0, -0.0019078838, 0, -0.0032890062, -0.0017096133, 0, 0]
[0, 0, 0, 0, -0.002882087, 0, -0.0023820146, -0.003960147]
[0, -0.0042875204, -0.002750553, 0, 0, -0.004150002263486385, 0, -0.0018759405]
[0, -0.004295802, -0.0013006786, 0, 0, 0, -0.004353454, -0.0034980893]
[-0.0035660854, 0, 0, -0.0020761482883244753, 0, -0.0037761766, 0, -0.0024734302]
[-0.0027513215, 0, -0.004136401228606701, 0, 0, 0, 0, -0.0023072045]
[0, 0, 0, 0, 0, 0, 0, -0.0022121426]
[-0.00333707, 0, -0.0026871152, 0, -0.0032279557, 0, -0.003934546, -0.0039021738]
[-0.0031874778, -0.0024518706, 0, 0, 0, -0.0042435597, 0, 0]
[0, 0, -0.0036139856, 0, 0, -0.004271858, 0, -0.0029836402]
[0, 0, 0, 0, -0.0022537715, -0.0012981496, 0, 0]
[0, -0.003036121, -0.003038007, 0, -0.004124389, 0, -0.0018206966, 0]
[0, -0.0021546765, -0.002863571047782898, 0, -0.0037949688, 0, -0.0027568922, -0.002534704]
[0, 0, 0, -0.002553684636950493, -0.0035469006, 0, -0.0034304752, 0]
[0, 0, 0, 0, 0, -0.0020479423, 0, 0]
[-0.0014023787807673216, -0.0037565324, -0.002817519, -0.0015038426, 0, 0, -0.004457960836589336, -0.0044998494]
[0, -0.003545479, -0.0011450156, 0, -0.0024876038, 0, -0.0032179653644561768, -0.001946699]
[-0.00435723876580596, -0.0031280674, -0.0033211582, -0.0035381573, 0, 0, 0, 0]
[-0.003188949, 0, 0, 0, -0.0041112904, -0.0041081323, 0, -0.0037142488]
[0, -0.0014266012, 0, 0, 0, -0.0033572973, 0, 0]
[-0.001207918, -0.0032471071, -0.003267768, 0, 0, -0.0030379193, -0.0039399816, 0]
[-0.0044861645, 0, 0, -0.0029818022, -0.0014481501, 0, -0.0031221579, 0]
[0, 0, 0, 0, -0.0032640155, 0, 0, -0.0037605609]
[0, 0, 0, -0.0030640294, 0, -0.0025985474, -0.0027128328, -0.0034741408]
[0, 0, 0, 0, 0, 0, -0.0028410566, -0.0037133722]
[0, -0.0024352134, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, -0.003187394, -0.0009105353, 0]
[-0.0029649332, 0, -0.0036262362, 0, 0, 0, 0, 0]
[0, 0, -0.003139324, 0, 0, -0.003854052, 0, -0.0025722794]
[0, 0, 0, 0, -0.0039387895, 0, 0, -0.0024846895]
[-0.0032087525, 0, 0, 0, 0, 0, 0, 0]
[0, -0.0024284811, -0.0038735685, 0, 0, 0, 0, -0.00273691]
[0, 0, -0.0031111284624785185, 0, 0, -0.0018072525, 0, -0.0040583545]
[0, 0, 0, 0, 0, 0, -0.004173525, 0]
[0, -0.0028748862, 0, 0, 0, 0, 0, -0.004292359109967947]
[-0.002223384, -0.0022976024, 0, 0, 0, -0.0020518415, 0, 0]
[0, -0.00435247, -0.0031071962, -0.0033038023, 0, 0, 0, 0]
[0, 0, 0, 0, -0.0014472842, -0.0014579606, 0, 0]
[0, 0, -0.001341617, 0, -0.003043069504201412, 0, 0, -0.0031059016]
[-0.0025904577, -0.002102654, 0, -0.0029273105, -0.0034879013, 0, 0, -0.0025240416]
[0, -0.0030796528, 0, 0, -0.0034669924061745405, -0.003813947783783078, -0.0027092183008790016, 0]
[0, 0, -0.003567344, 0, 0, 0, 0, -0.002327991]
[-0.0012219202, -0.003306228, 0, -0.002381825, 0, -0.002813353, 0, -0.0020741285]
[0, 0, -0.0031792049, -0.0009817297, -0.001683303, 0, 0, -0.003969217650592327]
[-0.0034154828, 0, -0.0031796594, 0, 0, -0.0035728943, -0.00267661, -0.00383718]
[0, -0.002979964, 0, 0, -0.0031937908, -0.0040011145, 0, -0.0028446855]
[-0.002164175, -0.0032047962, -0.0042539723, 0, 0, -0.004363962, -0.0016298542, -0.0037774579]
[-0.0030532682, -0.00090167695, -0.0033293422, -0.002045735251158476, 0, -0.0011015283, 0, -0.004374701]
[0, -0.0031700158, -0.003564792, -0.0028520399, 0, 0, 0, -0.0028783078]
[-0.003091827, 0, 0, -0.0025364845, -0.0037397698, 0, -0.0029860458, 0]
[-0.002498104, 0, -0.0032393767, 0, 0, -0.0029277988, -0.001293531, 0]
[-0.0026945611, 0, 0, 0, 0, -0.0023670495, 0, -0.0019562796]
[0, -0.003050249, 0, 0, -0.004044067, 0, -0.0009525675, 0]
[-0.0031917721, -0.0013373358, -0.0043197316, -0.0016738621, -0.0037878845, 0, 0, 0]
[0, 0, -0.00428097, 0, -0.004420954, 0, -0.0030680133, -0.00318506290204823]
[0, -0.0044331406, -0.004236742, -0.0021811447, 0, 0, -0.0037891571, 0]
[-0.0024380253, -0.0037469298, 0, -0.0042083855, -0.004226649180054665, 0, -0.0016418388, -0.0039795456]
[-0.004086939, -0.0028816822, -0.0036444168, -0.0019255063, -0.003633989, -0.002024361, 0, 0]
[-0.001504386, -0.001278435462154448, -0.0039297733, 0, -0.001686267, -0.001394557417370379, -0.0016757052, -0.0018385533]
[-0.004350606352090836, 0, -0.0035581964, -0.002631816, -0.003989724442362785, -0.004444659, 0, 0]
[-0.0044751456, 0, -0.0016078860498964787, -0.0024603798519819975, -0.0025988817, -0.0041532256, 0, 0]
[-0.0027055375, 0, 0, -0.0028133527375757694, -0.0033381106, 0, -0.0016976979, -0.0020421732]
[-0.0015084099, 0, -0.001904746, 0, -0.0012237869, 0, -0.0028928094543516636, -0.0032158997]
[0, -0.00091182615, -0.0026864859, 0, 0, 0, -0.004141552, -0.0010048112599179149]
[-0.0013287877663969994, 0, 0, 0, -0.0011004814, -0.0018766911, -0.0025595415, -0.0020182193]
[0, -0.0014639474, -0.0030133298, -0.0026857222, 0, -0.0018406411400064826, -0.0035524333, -0.001507474691607058]
[-0.0033760122, 0, -0.00397007, -0.0015915664, 0, -0.0041412096, 0, -0.0034954182]
[0, -0.0036723553, -0.003128076670691371, -0.00371012, -0.0041146446, 0, 0, 0]
[-0.0035417872, -0.0044090598821640015, -0.0015220749, -0.0031829127, 0, -0.0014310216065496206, -0.0014484612038359046, -0.0025437437]
[0, -0.0022041278, -0.0035608925, 0, 0, -0.0041648964, -0.0039362754, -0.0010785548]
[0, -0.0013703511, -0.0029590302, -0.0034886934, 0, -0.001835216, -0.0015362815465778112, 0]
[0, -0.004461761, -0.0011855027, -0.0031896003, -0.0010895727, -0.0036999886, -0.0041507334, -0.001464412]
[-0.0016708848, 0, 0, 0, 0, 0, -0.0020177246, -0.0023488922]
[0, 0, -0.004479945637285709, -0.0011423242, 0, -0.002984301, -0.0016851949, 0]
[-0.0026981744, 0, -0.0039018867537379265, -0.0036284693, 0, -0.0039049196, -0.0012885242, -0.0019807988]
[-0.0024264264, -0.0025845692, -0.0020607596, -0.004429149, -0.0013079788, -0.001221510348841548, -0.0011616612, -0.0016160373]
[-0.004093486, 0, -0.0039831307, -0.0042821732349693775, 0, -0.0041651363, -0.0009011211, -0.0014852814]
[-0.0024063396, -0.0011263017, 0, -0.0037053355, -0.002150028, 0, -0.002298915, -0.004453389]
[-0.003520132042467594, 0, -0.0016331881, 0, -0.0015681391, -0.003614257, -0.0018075909465551376, -0.0019732462]
[-0.0018755587516352534, -0.0019358900608494878, 0, -0.0026884263, -0.0027965673, -0.0036210918, 0, -0.0026185878]
[-0.0034482954, -0.0020958765, 0, -0.002381092868745327, -0.0042022425, 0, 0, -0.0025155062]
[-0.0039275694, -0.0039535505, -0.0036240655, -0.0044784904, 0, 0, -0.0010630148, 0]
[0, -0.0014749304, -0.0043590753, -0.0023968602, -0.0027642238, -0.003154834033921361, -0.0027660788036882877, 0]
[-0.0015494365, -0.0027651398, 0, -0.0028145466931164265, -0.0038627456, -0.0039014034, -0.0038595085, 0]
[-0.0030464907, 0, -0.0022009485, 0, -0.0019114475, -0.0009819797, 0, -0.0033552863]
[-0.0028703453, -0.0016174271, 0, -0.0010257239, 0, -0.0026872575, 0, 0]
[0, 0, -0.0018872285, 0, -0.0033569362, -0.0041508432, -0.0033350382, -0.0043013874]
[-0.0037749615, -0.002214276, -0.00102166214492172, -0.0026837348, -0.0014436103, 0, -0.0033956114, -0.003934312]
[-0.0021617570891976357, -0.0034230445, -0.0015694961, -0.0012407516, -0.0012817532, -0.0034303027, -0.0024538236, -0.0040509985]
[0, 0, -0.000906323257368058, -0.0023500437, -0.0038957659, 0, 0, -0.0022561788]
[-0.0035913624, 0, -0.0028908092, -0.0042151236, -0.0016998841, -0.003877438, 0, -0.002241596]
[-0.004254815634340048, 0, 0, -0.0031487255, -0.0028366758, -0.00336133, -0.00230701, -0.001687449]
[0, -0.0032299447, 0, -0.004255594220012426, 0, 0, -0.003916111, -0.0014108686009421945]
[-0.003744138, 0, -0.0016438023885712028, 0, -0.0042726924, -0.0028805078, -0.002178099239245057, -0.0040914826]
[-0.0017657384, 0, -0.0033266745, 0, -0.0024720163, 0, 0, -0.002579940715804696]
[0, 0, -0.003039857, -0.0039741253, -0.0025962768, 0, -0.0044847275, -0.0026981654]
[-0.0010402205, 0, -0.0025078424, -0.0017645054, -0.0032560162, -0.0032577005, 0, 0]
[-0.0020485958, -0.0020874694, -0.003326068, -0.0036257082, 0, 0, 0, 0]
[0, -0.0035856874, -0.0030035342, -0.0042915456, -0.0029097626, -0.0017283914, -0.0040820874, 0]
[-0.0026585863, 0, 0, 0, 0, -0.002156204, -0.0037844856, 0]
[-0.0039315843, 0, 0, -0.0033386913, -0.002263469, 0, 0, -0.0039786166]
[0, -0.003881115, -0.004145511, 0, -0.0024914746, -0.003337425, 0, -0.0017766198143363]
[0, 0, 0, 0, -0.0016376484, 0, 0, 0]
[0, 0, -0.0032147444, -0.0032062645, 0, 0, 0, 0]
[-0.0033272475, 0, 0, 0, 0, 0, 0, -0.004009549506008625]
[0, -0.0009258133, -0.004135675, 0, 0, 0, -0.003135723, 0]
[-0.0010110523, -0.0010293325176462531, -0.004142713733017445, -0.0017505338, -0.004224783, -0.0038121082, 0, 0]
[0, 0, 0, -0.001655475, -0.0027661917, -0.0013957131, 0, -0.002499732]
[0, -0.0028530226554721594, 0, -0.0043489365, 0, -0.0036480771, 0, 0]
[-0.0031370465, 0, 0, -0.0040085656, -0.004221442621201277, 0, 0, -0.003406629]
[-0.004322904162108898, -0.0027295148, 0, 0, 0, 0, -0.0027517853, 0]
[0, 0, 0, 0, 0, 0, -0.0028930348, 0]
[0, 0, 0, -0.0043406687, 0, 0, 0, 0]
[0, 0, 0, 0, -0.0029890993610024452, 0, 0, 0]
[0, 0, 0, 0, 0, -0.0036671972, 0, 0]
[-0.0020097783, -0.0041365474, 0, 0, -0.0023059684317559004, 0, -0.0031567940022796392, -0.0022559147]
[0, -0.004441882, -0.0016572117, 0, 0, 0, -0.0026579145, 0]
[0, -0.0017083621, 0, 0, 0, -0.0035768286, 0, 0]
[-0.0028419367, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, -0.0040515587, -0.0029808376, 0]
[0, 0, 0, 0, 0, -0.0021326197, 0, 0]
[0, 0, -0.004225779, 0, 0, 0, -0.0022578572, 0]
[-0.0034018815, 0, 0, 0, 0, -0.0030725575, 0, 0]
[0, 0, -0.0012924766633659601, 0, 0, 0, 0, -0.0018511654]
[-0.00389825, 0, -0.0027022872, 0, 0, 0, -0.0034665063, -0.003892446]
[0, -0.0026190062, 0, -0.0030191508, 0, 0, -0.0021160082, -0.0036918286]
[0, 0, -0.0018082673, 0, 0, -0.0040981993, 0, 0]
[0, 0, 0, 0, 0, 0, 0, -0.0026562368]
[0, -0.0034684334, 0, 0, 0, -0.0036076398, 0, -0.0040110215]
[0, -0.004185710102319717, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, -0.003383347]
[-0.004013792145997286, 0, 0, -0.0043595964, 0, 0, 0, -0.004152978]
[0, -0.0037960154, 0, -0.0035313275, 0, -0.003568665, 0, -0.0035073583]
[0, 0, -0.004164344165474176, -0.001319956, 0, -0.004055173, -0.0040213624, -0.0040527047]
[0, 0, -0.0013829169, -0.0036843752, 0, 0, -0.004258246, 0]
[-0.002196206, -0.0019018141, -0.0034414919, 0, -0.0041701123, 0, 0, 0]
[0, 0, -0.0011163135, 0, 0, 0, 0, 0]
[-0.003964190371334553, -0.003874593647196889, -0.0038449334, 0, -0.0013804005, -0.0022827024, 0, -0.0018198101]
[-0.0031959198, 0, 0, -0.0033489692, 0, -0.0019873897545039654, 0, 0]
[0, -0.0018237092, 0, 0, -0.0014544695, -0.0011752492, 0, 0]
[-0.0035708044, 0, 0, -0.0016212129266932607, 0, -0.002831903286278248, -0.004330851137638092, -0.003051919]
[-0.004166485, -0.0032722764, 0, -0.0038121457, -0.00447472, -0.00366179, 0, -0.004385038744658232]
[0, -0.0020432824, -0.0027002119459211826, -0.0014697557, -0.0024121671, -0.0019090772839263082, -0.003981959, 0]
