[0, -0.0025578437, -0.0012694423, -0.0029407023, -0.00284959, -0.0040343297, 0, 0]
[0, -0.0039391094, 0, -0.004340855, 0, -0.002661007922142744, 0, -0.0035086898]
[0, 0, -0.00255367, -0.0040710056, 0, -0.0041439445, -0.002410057, 0]
[0, 0, -0.0040852726, -0.0043400824, -0.0030613283, -0.0014437147, -0.001756632, -0.0026942252]
[-0.0016354858, -0.0016409736, -0.0033574258, -0.0031892918, 0, 0, 0, -0.0011085531]
[0, 0, 0, 0, 0, 0, 0, 0]
[-0.0029998691752552986, 0, 0, 0, 0, 0, 0, -0.0029710815]
[-0.00186947, 0, 0, 0, 0, 0, -0.0026013292, 0]
[0, -0.0018606161, -0.0029235727, -0.002750553, 0, -0.004149571992456913, -0.0040178182534873486, -0.0017430536]
[0, 0, 0, -0.0036588674, 0, -0.0032446836, 0, 0]
[0, -0.0017483832, 0, -0.0010892285, -0.00159061, 0, 0, -0.0012469408]
[-0.0020614755, -0.002007816, 0, 0, -0.0041971207, -0.0030130157, 0, -0.0037962715]
[-0.0041568796, -0.0033735014, 0, 0, -0.0042857267, 0, 0, 0]
[-0.0038453366, 0, -0.0030932577792555094, 0, -0.0014364701, -0.0039690346, -0.0023326655, -0.0036953177768737078]
[0, 0, -0.0042583905, 0, -0.004084567, 0, 0, 0]
[0, -0.0027124874759465456, 0, 0, -0.0038762698, 0, 0, 0]
[-0.0022033188, -0.0032796066, -0.0024827789, -0.003301284, -0.0017153958, 0, -0.0028256644, -0.0033144264]
[-0.0043038777, -0.002287841, 0, -0.0028054144, -0.0017126072, 0, -0.0038027926348149776, 0]
[-0.0043635126, 0, -0.0027873244, -0.0036116675, -0.0017171159852296114, 0, 0, 0]
[-0.004343005, 0, -0.003349059, 0, 0, -0.0037366499, 0, -0.0021303980611264706]
[-0.0009069168, -0.003110697492957115, -0.0031370763, 0, 0, -0.004108848, 0, 0]
[-0.0038992101, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, -0.0024831977, 0, 0, 0]
[-0.0022494963, 0, -0.002446988, 0, 0, 0, 0, -0.003959471]
[-0.0037970322, 0, -0.0012079901, 0, 0, 0, 0, -0.0044381641782820225]
[0, -0.0027495418, 0, 0, -0.0031081669, 0, 0, -0.003876552]
[0, 0, 0, -0.0044881897, 0, 0, 0, 0]
[-0.0026695402, -0.0022675201762467623, -0.0028976148, 0, -0.0030837902, -0.0017647105, -0.0033979178, 0]
[-0.003348107, 0, 0, 0, 0, 0, -0.003925712, -0.0043889196]
[0, 0, -0.0024176743, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, -0.0042478135, 0, 0]
[-0.0033889683, 0, -0.0040820763, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, -0.004133525770157576, -0.0036533012, 0]
[0, 0, 0, 0, 0, 0, 0, 0]
